TZ, Pp1_45, Pp2_45, Pp3_45, Pp4_45, Pp5_45, Pp6_45, Pp10_45, PpTt45, HtTt45, P1Hh45, P2Hh45, P3Hh45, P4Hh45, Con45, FIRE45, TCWh45, Ret45, Bus45, AcIn45, HeEd45, Emp45, PSEn45
Zone, 2045_Pop_0to4, 2045_Pop 5to12, 2045_Pop_13to17, 2045_Pop_18to24, 2045_Pop_25to44, 2045_Pop_45to64, 2045_Pop_65plus, 2045_total_population, 2045_total_hhs, 2045_1p_hhs, 2045_2p_hhs, 2045_3p_hhs, 2045_4p_hhs, 2045_Const_Mfg, 2045_FIRE, 2045_TCU_WhSale, 2045_Retail, 2045_Business_OthServ, 2045_Accom_Fd_Info, 2045_Health_Ed_PubAd, 2045_total_emp, PostSec 2045 FT Enrl
26180, 86.83488, 124.5648, 93.19588, 154.7523, 0, 0, 422.3056, 1834.008, 721.1989, 207.376, 105.3833, 187.4298, 221.0098, 8.472388, 98.24269, 7.661286, 30.02457, 98.03225, 152.0215, 54.53924, 448.994, 0
26190, 202.3242, 225.1517, 125.0231, 437.0559, 0, 0, 878.8223, 4333.806, 2073.573, 889.2073, 720.0268, 285.6476, 178.6907, 8.385524, 82.73936, 7.582737, 33.71533, 214.6615, 81.94019, 146.9843, 576.0089, 0
26200, 73.74052, 119.4702, 55.86517, 95.14301, 0, 0, 577.3506, 1970.018, 816.2252, 276.5551, 185.8188, 136.8504, 217.0008, 8.144193, 74.12233, 7.36451, 97.58212, 142.2376, 79.05304, 316.5297, 725.0335, 0
26210, 28.05517, 105.7874, 98.93394, 109.8866, 0, 0, 605.2656, 1646.069, 628.1732, 63.12712, 211.0674, 174.1614, 179.8173, 19.37007, 8.566361, 6.870942, 22.8024, 8.500791, 62.34515, 147.5597, 276.0154, 0
26220, 48.45342, 143.6468, 117.0064, 140.2281, 0, 0, 723.4696, 2331.046, 934.2576, 183.3149, 303.6129, 205.0327, 242.2971, 37.60167, 8.761857, 7.027746, 16.59922, 67.74698, 9.053635, 143.2233, 290.0144, 0
26230, 80.63168, 179.623, 167.9861, 190.7295, 0, 0, 497.7596, 2340.056, 879.2424, 91.40802, 255.7189, 277.8759, 254.2395, 28.78145, 7.827992, 6.278708, 7.026427, 7.768073, 8.088671, 169.2493, 235.0207, 0
26240, 110.5402, 214.6796, 164.2677, 217.5923, 0, 0, 848.8299, 3014.059, 1149.317, 226.0109, 322.4782, 200.4077, 400.42, 8.606317, 75.63041, 7.782393, 190.5145, 9.628445, 170.2271, 91.60597, 553.9951, 420
26250, 95.05386, 169.0802, 102.0169, 104.246, 0, 0, 462.2771, 1856.032, 719.1984, 181.2919, 170.9082, 115.8686, 251.1297, 38.51035, 41.71986, 14.77789, 8.68641, 83.26099, 55.08919, 11.94607, 253.9908, 243
26260, 59.88306, 185.0205, 143.371, 239.9628, 0, 0, 554.163, 2416.03, 899.2479, 127.9051, 304.0571, 130.5094, 336.7764, 8.618558, 115.8102, 7.793462, 161.0057, 101.9666, 10.04008, 90.76491, 495.9995, 0
26270, 127.5536, 214.6918, 182.5299, 163.2034, 0, 0, 946.8253, 3022.091, 1182.326, 299.6472, 298.806, 183.2138, 400.6591, 8.276188, 70.27457, 7.483869, 68.72657, 70.12403, 125.2724, 163.8537, 514.0114, 0
26280, 106.7671, 159.8166, 104.624, 229.0929, 0, 0, 701.0363, 2632.028, 960.2647, 133.9033, 281.1104, 168.1597, 377.0913, 6.500664, 7.328813, 5.878324, 10.5716, 12.94387, 7.572868, 79.2131, 130.0092, 0
26290, 64.15157, 211.6588, 180.7337, 223.5247, 0, 0, 985.2298, 3031.118, 1161.32, 291.2323, 271.9369, 166.1915, 431.9595, 118.3379, 10.02345, 19.46176, 144.2824, 54.82533, 66.50396, 135.5623, 548.9971, 0
26300, 107.7725, 123.6799, 80.4642, 179.8613, 0, 0, 707.6381, 2519.047, 915.2523, 149.3664, 229.4703, 214.7943, 321.6212, 7.382276, 24.64309, 6.675535, 7.470511, 43.03302, 30.50633, 328.3335, 448.0442, 0
26310, 36.66276, 115.7042, 147.5567, 201.0411, 0, 0, 785.9393, 2332.074, 759.2092, 56.20609, 234.9083, 170.2593, 297.8355, 39.56534, 74.29548, 7.059135, 46.57623, 11.40559, 56.59836, 469.5583, 705.0585, 0
26320, 30.44719, 204.6559, 102.701, 210.6849, 0, 0, 745.9386, 2459.07, 918.2532, 126.0647, 326.9259, 126.1578, 339.1047, 10.89007, 9.53768, 7.650021, 8.561047, 20.92648, 14.11003, 22.32439, 93.99972, 0
26330, 82.16266, 179.151, 163.1356, 187.7253, 0, 0, 862.2584, 2886.072, 1078.297, 148.7032, 269.2657, 291.6635, 368.6647, 7.338849, 20.02379, 12.76699, 7.426566, 39.9618, 8.549302, 128.9476, 225.0148, 0
26340, 63.34468, 247.1612, 81.58193, 181.3949, 0, 0, 626.94, 2011.071, 752.2074, 116.2219, 204.5216, 161.2851, 270.1788, 8.381189, 104.1753, 7.578818, 89.89458, 103.9521, 30.34385, 149.6846, 494.0105, 0
26350, 161.7498, 259.8741, 156.2388, 277.1746, 0, 0, 1014.352, 3476.066, 1304.36, 196.1731, 406.3479, 207.9864, 493.8523, 8.462145, 17.13396, 7.652023, 55.85512, 82.06683, 30.54324, 72.29031, 274.0036, 0
26360, 59.33551, 167.6149, 176.3504, 158.5124, 0, 0, 724.3394, 2469.059, 904.2493, 172.1727, 165.6297, 236.2198, 330.2271, 6.580726, 7.419074, 5.950721, 11.36037, 13.90965, 7.666135, 85.12337, 138.0101, 0
26370, 67.50707, 134.2835, 106.2633, 94.60067, 0, 0, 426.2249, 1696.036, 643.1774, 100.7157, 236.3128, 91.52631, 214.6225, 6.898995, 7.777889, 6.238521, 6.981454, 27.51964, 8.036899, 275.5848, 339.0382, 0
26380, 62.54018, 172.2509, 102.9196, 262.9211, 0, 0, 864.4343, 2872.059, 1066.294, 140.2778, 289.9556, 241.5714, 394.4892, 7.397736, 8.340167, 6.689515, 22.04634, 60.73547, 8.617901, 165.1934, 279.0205, 0
26390, 98.73224, 194.2376, 136.2404, 274.9971, 0, 0, 878.4997, 3193.05, 1190.328, 245.1367, 298.9386, 264.5584, 381.6946, 11.28155, 9.412241, 8.658323, 8.448453, 101.6299, 9.725677, 67.84893, 217.0051, 0
26400, 58.3849, 148.3629, 125.3237, 175.3229, 0, 0, 640.4759, 2110.054, 786.2167, 130.6237, 172.399, 192.3638, 290.8303, 8.69978, 9.066114, 7.271786, 8.137769, 16.7176, 11.27212, 17.83435, 78.99953, 0
26410, 178.0102, 240.9513, 151.8604, 246.1165, 0, 0, 607.523, 3017.999, 1095.302, 136.863, 289.0138, 229.6162, 439.8089, 7.565373, 8.52916, 10.63654, 10.87661, 79.90392, 8.813188, 66.6806, 193.0054, 0
26420, 139.8944, 311.0522, 192.3698, 255.7047, 0, 0, 1029.479, 3546.085, 1302.359, 190.0131, 318.4533, 303.6064, 490.2861, 8.465754, 17.26638, 7.655286, 56.28681, 82.70111, 30.7793, 72.84903, 276.0037, 0
26430, 59.08822, 185.3466, 80.32779, 90.00322, 0, 0, 504.1488, 1956.062, 762.2102, 135.2818, 231.7141, 197.7104, 197.5039, 6.55512, 8.505508, 5.927567, 6.63347, 16.97458, 7.636307, 54.77307, 107.0056, 0
26440, 132.0913, 288.0176, 151.2187, 257.5381, 0, 0, 1014.319, 3295.088, 1067.294, 77.05205, 283.5115, 227.2034, 479.5271, 7.416352, 8.361155, 9.022346, 9.225981, 67.77777, 8.639587, 56.5612, 167.0044, 0
26450, 225.6874, 501.1072, 315.939, 358.7136, 0, 0, 1092.566, 4856.027, 1766.487, 331.5358, 380.3039, 280.1704, 774.4768, 66.53943, 9.399554, 7.539233, 27.97502, 82.20629, 88.38596, 121.959, 404.0045, 0
26460, 190.9138, 237.7392, 156.9439, 189.3294, 0, 0, 894.1636, 3116.054, 1123.31, 190.7598, 212.2177, 220.7168, 499.6153, 8.519903, 9.605292, 7.704252, 54.91274, 134.4704, 9.925157, 11.85713, 236.9948, 0
26470, 86.66071, 134.5527, 136.7779, 186.3553, 0, 0, 274.0133, 1851.993, 563.1552, 87.21255, 116.9314, 134.7048, 224.3065, 6.783024, 7.647144, 6.133652, 6.864097, 7.588609, 7.9018, 390.1374, 433.0557, 0
26480, 68.6595, 147.7383, 151.9837, 247.0755, 0, 0, 593.1349, 2431.035, 862.2376, 57.74451, 254.04, 166.8463, 383.6068, 7.5275, 8.486463, 6.806856, 11.58354, 61.45921, 23.46009, 94.6861, 214.0098, 0
26490, 69.73314, 115.0372, 112.2621, 175.259, 0, 0, 624.7213, 2348.031, 849.2341, 142.1375, 216.7764, 105.9846, 384.3356, 6.914, 7.794805, 6.252089, 6.996638, 32.18189, 12.28441, 49.58049, 122.0043, 0
26500, 148.5885, 258.3642, 246.4586, 172.8339, 0, 0, 610.8381, 3077.017, 1129.311, 249.9613, 200.6424, 193.7405, 484.9671, 68.3415, 9.371188, 7.516481, 111.7381, 38.30742, 9.683256, 140.0499, 385.0078, 0
26510, 118.3522, 247.3885, 167.8504, 169.9727, 0, 0, 1125.202, 3216.14, 1266.349, 215.4659, 483.8887, 197.3845, 369.6101, 7.802701, 58.70418, 7.05571, 7.895961, 58.57843, 109.0072, 219.9792, 469.0233, 0
26520, 158.1997, 201.7225, 179.2212, 172.6951, 0, 0, 911.1024, 3186.104, 1178.325, 247.7964, 380.3929, 251.6004, 298.5352, 61.72178, 72.43791, 35.5275, 127.1528, 194.6074, 104.8482, 488.7519, 1085.047, 0
26530, 124.5594, 277.2259, 234.9596, 265.6206, 0, 0, 1111.065, 4002.163, 1507.416, 307.9893, 555.0762, 292.8893, 351.4609, 6.939565, 7.823628, 6.275207, 7.02251, 35.55036, 8.084161, 237.337, 309.0324, 0
26540, 0, 0, 0, 0, 0, 0, 2.474627, 4.137858, 0, 0, 0, 0, 0, 1362.595, 11.15889, 466.3522, 1604.044, 212.3234, 171.2132, 59.06198, 3886.748, 0
26550, 0, 0, 0, 0, 0, 0, 2.474521, 4.137682, 1.000275, 0, 0, 1.000275, 0, 736.8777, 55.0545, 390.025, 214.37, 122.0813, 139.3359, 61.12679, 1718.871, 0
26560, 74.32553, 170.5922, 150.677, 101.8914, 0, 0, 539.0322, 2320.062, 968.2671, 194.9287, 423.9023, 150.6659, 198.7702, 46.70708, 8.337535, 25.0926, 7.483794, 13.46435, 8.615182, 10.29216, 119.9927, 0
26570, 53.51491, 196.5242, 109.1267, 298.3411, 0, 0, 958.8527, 3100.071, 815.2247, 76.08962, 202.8771, 175.3662, 360.8918, 7.022454, 10.71061, 6.350161, 7.10639, 16.0315, 8.180721, 368.6503, 424.0522, 0
26580, 173.1432, 153.8318, 107.8993, 142.9256, 0, 0, 385.9993, 3187.867, 1406.388, 518.1726, 398.9367, 244.9339, 244.3449, 26.35381, 66.61707, 10.11296, 8.791276, 99.71155, 28.27441, 21.13276, 260.9938, 0
26590, 99.9109, 110.242, 72.85475, 207.0445, 0, 0, 1208.691, 3013, 1238.342, 301.109, 400.0053, 237.7286, 299.4987, 75.96718, 192.0296, 29.1515, 8.986638, 287.4274, 81.50348, 60.91705, 735.9828, 0
26600, 426.3174, 543.6028, 482.9662, 465.3797, 0, 0, 2455.244, 8585.931, 3527.973, 857.8445, 1139.595, 677.277, 853.2567, 120.1232, 47.68587, 71.62805, 52.72342, 114.8373, 79.90067, 152.0946, 638.9932, 0
27010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353.7441, 12.45762, 26.68027, 8.854719, 10.74946, 12.7444, 16.72529, 441.9558, 0
27020, 110.7753, 331.6534, 145.2242, 199.9101, 0, 0, 906.3559, 3615.432, 1048.562, 142.5616, 321.4004, 243.6777, 340.9219, 5.64291, 8.037949, 6.519265, 5.713271, 73.18033, 8.222981, 224.5473, 331.864, 13
27030, 89.39785, 146.6672, 93.97212, 116.3541, 0, 0, 596.0239, 2283.873, 820.4394, 135.6063, 270.5796, 144.8059, 269.4476, 17.44478, 10.67919, 14.35624, 8.741567, 22.03973, 18.12705, 28.60473, 119.9933, 0
27040, 92.44773, 151.6709, 97.17805, 120.3237, 0, 0, 616.3578, 2361.79, 910.4875, 229.4586, 280.9643, 152.9541, 247.1106, 28.55077, 14.28292, 23.49595, 14.30677, 36.07103, 29.66739, 46.81556, 193.1904, 0
27050, 19.35638, 72.11758, 8.100968, 26.0821, 0, 0, 129.7882, 418.5321, 143.0766, 24.39952, 39.83332, 16.95132, 61.89246, 3.713555, 5.28971, 4.290277, 3.759858, 4.564395, 5.411479, 7.10183, 34.1311, 0
27060, 36.64716, 90.67056, 90.80257, 266.1938, 0, 0, 374.3486, 2032.34, 925.4954, 409.4343, 289.6366, 95.73334, 130.6912, 31.29531, 8.165571, 6.622775, 5.803984, 7.045925, 8.353542, 87.97294, 155.26, 0
27070, 90.24339, 210.1418, 75.99503, 125.1766, 0, 0, 645.1427, 2817.64, 1365.731, 711.5564, 402.0605, 129.1632, 122.9509, 7.246839, 44.85726, 8.372286, 149.3414, 315.7791, 145.6085, 276.8399, 948.0453, 6
27080, 143.126, 166.6425, 126.9666, 164.063, 0, 0, 541.4904, 2708.97, 1197.641, 550.9343, 299.9243, 120.6728, 226.1097, 20.28464, 245.5613, 7.948431, 129.8762, 211.9877, 227.434, 443.4991, 1286.591, 8
27090, 80.60754, 140.7777, 83.21896, 182.4411, 0, 0, 422.2571, 1954.769, 822.4403, 275.4328, 278.077, 107.2117, 161.7188, 64.16966, 54.03989, 8.055621, 25.94895, 195.088, 294.6436, 248.53, 890.4758, 0
27100, 95.03654, 162.7229, 129.2815, 211.8619, 0, 0, 749.6921, 3298.89, 1527.818, 690.7224, 481.506, 199.7263, 155.8633, 6.789719, 9.6715, 29.86605, 6.874378, 50.16101, 214.2387, 52.77071, 370.3721, 0
27110, 110.9785, 213.4823, 106.2714, 219.4338, 0, 0, 768.3976, 3284.781, 1489.797, 655.5625, 435.1091, 208.6348, 190.4912, 52.84618, 120.5315, 8.768983, 94.97758, 50.20701, 11.06063, 88.03183, 426.4237, 0
27120, 123.38, 178.3267, 117.1284, 182.7324, 0, 0, 873.6433, 3039.785, 1188.636, 364.7498, 351.2028, 179.9282, 292.7557, 7.317481, 337.3087, 8.453899, 123.4052, 181.2067, 146.6408, 114.3805, 918.7134, 0
27130, 174.3428, 218.6028, 162.4533, 180.7087, 0, 0, 964.8011, 3337.259, 1376.737, 475.4326, 415.3164, 202.8169, 283.1712, 115.2944, 69.35296, 9.425179, 133.208, 117.3606, 52.76311, 82.31097, 579.7153, 0
27140, 89.37359, 152.6187, 144.3497, 230.8205, 0, 0, 411.9961, 2377.354, 895.4794, 401.7662, 206.1918, 136.1744, 151.347, 5.381497, 7.665583, 6.217254, 5.448598, 53.73436, 7.842044, 372.5838, 458.8731, 0
27150, 98.56989, 245.1808, 177.6231, 218.8508, 0, 0, 647.7866, 2880.29, 1148.615, 314.9444, 385.0945, 174.4037, 274.1723, 17.27769, 36.37561, 8.852659, 232.8919, 123.1112, 166.0454, 172.6883, 757.2429, 0
27160, 26.61822, 97.09698, 95.11337, 259.7758, 0, 0, 190.8274, 1532.681, 509.2727, 186.2766, 120.8093, 38.6187, 163.5681, 87.14378, 7.879889, 6.391069, 35.23923, 171.103, 291.5693, 4514.638, 5113.964, 0
27170, 289.6257, 324.7599, 210.5879, 568.2567, 0, 0, 2932.658, 8468.187, 4085.187, 2002.207, 1218.396, 581.3438, 283.2401, 94.25632, 8.55896, 31.73682, 27.22529, 230.2691, 222.8656, 1572.938, 2187.85, 22042
27180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 411.5291, 12.52647, 1205.221, 35.4073, 174.6919, 37.39914, 21.87863, 1898.653, 0
27190, 84.74715, 278.6021, 126.264, 256.097, 0, 0, 699.8618, 3267.107, 1292.692, 421.6548, 321.1625, 248.5924, 301.2824, 36.02999, 9.098095, 7.379108, 18.21227, 77.01892, 9.307532, 213.8184, 370.8643, 0
27200, 66.20662, 215.8373, 189.5615, 137.5341, 0, 0, 425.4311, 2444.613, 922.494, 213.6646, 263.3208, 186.6206, 258.888, 5.272127, 7.509792, 6.090898, 5.337864, 28.46136, 7.682667, 224.5658, 284.9205, 0
27210, 12.3415, 91.4579, 78.63879, 150.3488, 0, 0, 493.7836, 1679.492, 547.2932, 56.21664, 152.9603, 112.105, 226.0112, 13.88846, 10.33366, 9.606935, 7.345037, 16.7077, 13.23538, 27.32936, 98.44653, 0
27220, 41.12069, 209.4621, 118.868, 147.1797, 0, 0, 516.979, 1967.496, 699.3746, 134.2163, 180.2743, 129.8528, 255.0312, 12.70141, 10.27493, 10.45267, 7.303287, 16.04696, 13.19817, 20.82689, 90.80431, 0
27230, 72.8604, 127.2477, 140.4122, 141.8965, 0, 0, 715.6391, 2375.5, 820.4394, 90.24384, 285.4463, 132.7936, 311.9557, 6.078839, 7.983973, 6.475487, 5.674906, 6.889226, 8.167763, 151.8931, 193.1633, 0
27240, 174.653, 213.517, 240.415, 209.5992, 0, 0, 896.6098, 4025.116, 1381.74, 173.89, 329.7634, 408.7957, 469.2909, 25.78794, 115.372, 7.584048, 17.38023, 49.00015, 9.56603, 153.0374, 377.7278, 0
27250, 74.38357, 173.2104, 105.3166, 304.2681, 0, 0, 734.7747, 2832.194, 1239.664, 486.8223, 369.9839, 194.4154, 188.442, 10.73972, 30.14787, 8.27375, 14.47645, 78.22588, 26.75893, 44.72592, 213.3485, 0
27260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 664.9473, 124.6529, 910.293, 92.08617, 415.3903, 301.5261, 16.48476, 2525.38, 0
27270, 299.0801, 116.0736, 164.677, 235.0839, 0, 0, 1984.5, 6504.05, 2940.574, 1203.9, 1003.617, 391.0661, 341.9912, 357.0338, 863.6345, 229.1777, 327.6652, 750.5776, 1687.228, 683.3315, 4898.648, 0
27280, 581.4293, 651.9618, 422.7593, 1140.786, 0, 0, 5887.368, 17000.05, 7769.159, 3180.77, 2651.612, 1033.218, 903.5595, 91.23151, 480.1861, 103.2136, 1155.957, 277.3611, 1441.801, 296.3505, 3846.101, 0
27290, 0, 0, 0, 0, 0, 0, 2.605215, 5.84331, 0, 0, 0, 0, 0, 7.494596, 8.793218, 7.131835, 6.250107, 9.015937, 8.995637, 14.74767, 62.429, 0
27300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322.3577, 517.9373, 391.8875, 354.4744, 1015.49, 489.1556, 243.7641, 3335.067, 0
27310, 102.6052, 115.0521, 74.60458, 201.3152, 0, 0, 1038.947, 3000.009, 1370.734, 561.1919, 467.831, 182.2935, 159.4175, 300.1209, 100.5232, 282.9484, 64.35917, 233.2904, 145.6708, 16.25866, 1143.172, 0
27320, 97.78777, 109.6503, 71.10184, 191.8633, 0, 0, 990.168, 2859.156, 1306.699, 534.9756, 445.9761, 173.7776, 151.9702, 294.4846, 11.99471, 10.0958, 8.525683, 381.5153, 171.522, 16.10379, 894.2419, 0
27330, 36.49644, 40.92379, 26.5367, 71.60741, 0, 0, 369.5514, 1067.097, 487.2608, 199.4894, 166.302, 64.80067, 56.66883, 161.2876, 226.3781, 162.1962, 318.8608, 664.0088, 229.6352, 255.2412, 2017.608, 0
27340, 76.79613, 86.11219, 55.83875, 150.6769, 0, 0, 777.6133, 2245.395, 1101.59, 473.3172, 459.8274, 106.3658, 62.07919, 19.71677, 11.40825, 14.44235, 9.909044, 24.84847, 19.57938, 38.89529, 138.7996, 0
27350, 271.4443, 304.373, 197.3682, 532.5841, 0, 0, 2748.559, 7936.592, 3617.937, 1481.219, 1234.801, 481.1483, 420.769, 139.6984, 93.58185, 95.78551, 8.254806, 36.19686, 54.24474, 15.59214, 443.3543, 0
27360, 287.1907, 322.0296, 208.8174, 563.4792, 0, 0, 2908.002, 8396.992, 3837.054, 1570.928, 1309.585, 510.2887, 446.2525, 241.9048, 11.69581, 254.1277, 8.313232, 295.4879, 177.1277, 51.81017, 1040.467, 0
27370, 70.24266, 76.33167, 61.88228, 138.0309, 0, 0, 294.3691, 1512.673, 579.3102, 183.4443, 156.9186, 61.62513, 177.3223, 36.80979, 38.74878, 8.075585, 7.077179, 65.57154, 10.18602, 28.74291, 195.2118, 0
27380, 77.41914, 243.907, 120.3611, 187.9291, 0, 0, 1001.959, 3143.98, 1204.645, 273.1894, 397.3668, 209.2437, 324.8452, 31.95066, 33.63369, 7.938926, 6.957416, 56.91567, 10.01365, 24.94866, 172.3587, 0
27390, 108.1654, 317.3626, 166.7599, 214.9803, 0, 0, 1006.312, 3760.618, 1450.777, 477.8875, 348.7594, 210.1856, 413.9444, 23.53401, 66.06316, 8.448972, 31.7223, 171.4167, 58.63696, 98.00812, 457.8303, 0
27400, 6.986594, 36.74525, 17.37719, 59.80194, 0, 0, 239.7195, 591.8868, 200.1072, 10.3887, 65.0134, 72.17442, 52.53065, 2.444444, 3.481946, 2.82407, 2.474923, 3.004509, 3.562101, 4.674772, 22.46677, 0
27410, 284.4908, 441.6457, 339.3952, 263.5478, 0, 0, 437.1504, 4274.49, 1521.815, 231.6091, 416.4716, 392.5535, 481.1808, 6.228856, 37.02094, 7.196209, 6.306522, 80.189, 30.04288, 149.3892, 316.3736, 0
27420, 134.3868, 78.23365, 73.99492, 330.0973, 0, 0, 187.7269, 3218.49, 1558.834, 710.2316, 564.5809, 167.4637, 116.5582, 157.4959, 12.27602, 519.6947, 68.23741, 138.9426, 36.03805, 16.48147, 949.1661, 0
27430, 86.71763, 97.23726, 63.05271, 170.1433, 0, 0, 878.0752, 2535.483, 1158.62, 474.3505, 395.4367, 154.0846, 134.7485, 301.9958, 66.22994, 664.3373, 8.736475, 83.68324, 12.57421, 47.16266, 1184.72, 0
27440, 99.54122, 111.6165, 72.37679, 195.3037, 0, 0, 1007.923, 2910.424, 1299.696, 532.1082, 443.5858, 172.8461, 151.1557, 105.3475, 11.6657, 244.479, 8.291834, 38.49475, 11.93425, 15.66208, 435.8751, 0
27450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.688033, 12.37552, 473.5956, 272.4994, 34.92086, 12.6604, 16.61506, 831.3549, 0
27460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 621.9709, 107.4936, 1006.478, 131.3873, 811.3979, 12.70834, 16.67796, 2708.114, 0
27470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122.4639, 40.70993, 170.1466, 160.7292, 2008.533, 708.9088, 781.1123, 3992.604, 0
27480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 647.4249, 54.96199, 797.432, 738.9683, 317.4669, 111.5056, 78.27739, 2746.037, 0
27490, 125.5888, 250.6693, 143.2406, 230.4206, 0, 0, 432.3266, 2918.042, 985.5279, 73.94355, 286.1714, 258.8604, 366.5525, 54.85427, 46.19501, 7.774806, 6.813586, 41.69185, 9.80664, 123.3589, 290.495, 0
27500, 12.98409, 14.55918, 9.440783, 25.47529, 0, 0, 131.4728, 379.6339, 154.0825, 55.76733, 41.10813, 19.41297, 37.79407, 472.6936, 12.16577, 77.98817, 15.929, 145.9533, 264.9951, 16.33346, 1006.058, 0
27510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 825.6276, 11.94425, 1006.028, 83.99184, 784.3953, 582.204, 175.1613, 3469.352, 0
27520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 474.4923, 345.7985, 674.4548, 265.6736, 2233.174, 608.0079, 209.7641, 4811.365, 0
27530, 153.6209, 346.1839, 207.3708, 242.0556, 0, 0, 571.1005, 3570.35, 1503.805, 535.6956, 456.5157, 216.6907, 294.9031, 6.570551, 8.072471, 6.547265, 5.737809, 93.63622, 8.258298, 677.2408, 806.0635, 0
27540, 169.2693, 308.4749, 218.8212, 334.6899, 0, 0, 416.366, 4105.473, 1629.873, 322.3385, 673.3939, 300.6279, 333.5125, 233.6194, 270.5181, 8.81008, 62.98072, 266.3427, 74.83916, 379.437, 1296.547, 0
27550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1372.411, 35.23669, 654.8312, 16.92, 341.8689, 223.3979, 156.8263, 2801.492, 58
27560, 27.08601, 22.526, 12.78332, 39.10451, 0, 0, 186.4816, 546.5667, 202.1082, 35.66128, 61.33397, 53.90923, 51.20376, 13.92741, 10.42558, 11.46161, 7.410365, 17.59589, 14.47212, 22.8372, 98.13017, 0
27570, 40.48408, 122.5532, 89.16402, 105.6926, 0, 0, 279.9365, 1356.212, 483.2588, 92.85263, 125.0542, 91.49752, 173.8544, 5.406068, 7.700583, 16.89314, 14.4917, 6.644694, 7.877849, 98.50071, 157.5147, 0
27580, 43.60578, 35.53932, 9.60394, 29.3787, 0, 0, 127.9185, 432.9276, 148.0793, 15.31422, 64.83053, 7.039017, 60.89554, 5.411711, 7.708621, 17.01181, 14.5935, 6.65163, 7.886072, 99.19267, 158.456, 0
27590, 45.92655, 244.4459, 187.8514, 154.7114, 0, 0, 728.623, 2856.362, 1375.736, 636.9481, 467.1887, 163.8727, 107.7271, 7.09665, 75.08156, 40.34602, 24.03518, 27.10499, 10.3414, 13.57169, 197.5775, 0
27600, 18.16463, 20.36816, 13.20757, 35.63969, 0, 0, 183.9293, 531.1043, 236.1264, 96.7189, 71.29503, 33.66848, 34.44399, 266.8123, 12.53978, 125.7728, 342.7871, 340.6239, 115.7439, 16.83559, 1221.115, 0
27610, 109.2628, 166.9701, 210.5648, 373.8215, 0, 0, 1788.643, 5517.949, 2521.35, 1032.265, 860.5359, 335.3135, 293.235, 9.236152, 9.722675, 8.707671, 6.224864, 8.774893, 9.862565, 173.0891, 225.6179, 0
27620, 40.93192, 27.562, 25.2631, 494.092, 0, 0, 371.6597, 2916.61, 1371.734, 573.2221, 530.1805, 174.3982, 93.93348, 8.120053, 456.7993, 27.2741, 1546.799, 375.6236, 957.6348, 349.3845, 3721.635, 0
27630, 9.852543, 16.33247, 12.8316, 8.234669, 0, 0, 67.854, 217.3449, 88.04714, 24.62087, 31.22405, 13.70324, 18.49899, 424.3794, 117.0018, 238.153, 54.47959, 38.39864, 12.9608, 17.00929, 902.3825, 0
27640, 0, 1.582907, 1.243611, 0, 0, 0, 6.57626, 19.31161, 1.000536, 0, 0, 1.000536, 0, 1056.786, 13.02894, 710.1415, 90.92413, 106.8095, 120.0488, 17.49232, 2115.231, 0
27650, 375.7724, 388.9013, 344.8411, 606.5548, 0, 0, 1498.215, 8166.133, 3805.037, 1599.596, 1347.986, 487.605, 369.8491, 23.33299, 171.9346, 21.99791, 141.5311, 676.1158, 448.4787, 218.6347, 1702.026, 0
27660, 5.226185, 10.14146, 13.42879, 6.357468, 0, 0, 41.36971, 191.2584, 73.03911, 16.00262, 25.94739, 14.32444, 16.76466, 83.40849, 11.62248, 145.1741, 38.91779, 237.729, 34.25592, 56.11156, 607.2194, 0
28010, 49.45949, 95.97662, 127.0872, 60.16571, 0, 0, 391.514, 1810.028, 689.3691, 254.3298, 125.3448, 87.05, 222.6445, 6.921494, 249.7933, 7.996415, 39.98204, 42.27058, 205.8772, 111.1744, 664.0155, 0
28020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303.4147, 291.0065, 184.3457, 63.61961, 698.2347, 1483.167, 699.181, 3722.97, 0
28030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274.8889, 533.0482, 320.5402, 53.62967, 934.6808, 1552.632, 415.7372, 4085.157, 0
