mat_id,mo10,mo11,mo12,mo13,mo14,mo15,mo16,mo17,mo18,mo20,mo21,mo22,mo23,mo24,mo25,mo26,mo27,mo30,mo31,mo32,mo40,mo41,mo42,mo43,mo44
11080,2926.669,102.7047,202.657,250.3495,357.0144,414.4114,772.4709,407.9872,419.0739,1043.253,217.5593,74.03677,31.31647,1.931756,119.9888,296.971,301.4494,590,1265,0,925.4033,132.0686,227.8817,156.1278,409.3252
11090,4760.628,188.8215,455.9236,304.2308,487.0935,371.1844,1354.717,721.7488,876.9085,1054.996,124.935,117.7854,76.43075,20.95391,209.3762,184.0724,321.4424,626,597,0,1599.298,197.6088,540.3633,288.5302,572.7957
11100,4891.425,155.9237,425.6084,438.2033,455.2887,173.8438,1328.116,795.7415,1118.7,1127.587,164.8334,127.1459,3.361305,186.6079,268.7751,108.147,268.716,392,946,0,1719.883,225.298,679.3473,283.4059,531.8322
11110,1172.261,61.81571,106.7279,93.06697,128.9275,17.23002,347.2192,212.3359,204.938,248.8526,43.28528,44.51807,1.765359,16.33442,61.75786,14.94707,66.24458,0,0,0,425.691,60.80532,177.0498,67.10294,120.733
11120,1253.188,40.02495,182.6349,90.38966,130.436,61.35932,367.4304,176.7664,204.1461,254.6399,44.29191,45.55337,1.806414,16.71429,63.19409,15.29468,67.78516,399,0,0,386.5491,34.78329,118.265,53.99321,179.5076
11130,535.5958,1.86582,32.21432,56.1819,68.10113,2.080256,136.0878,91.55797,147.5067,63.70944,10.02669,6.01156,4.770597,8.168877,11.65647,8.750932,14.32432,0,0,0,185.0675,23.08133,60.7785,45.45748,55.75021
11140,737.7067,2.048542,60.63275,51.40322,96.13332,2.283978,237.0031,110.5768,177.625,139.0055,9.015889,3.47725,5.515598,3.402297,110.2589,3.735991,3.5995,0,0,0,272.5527,35.35917,125.3389,37.73491,74.11964
11150,833.7473,2.023345,109.7928,106.619,84.40079,39.47799,244.2657,143.9675,103.2001,69.50121,10.93821,6.558065,5.204288,8.911502,12.71615,9.546471,15.62653,0,0,0,247.4699,32.26033,46.67524,81.37493,87.15945
11160,1283.506,51.8384,138.0882,83.24862,135.1476,46.23689,359.8422,172.9765,296.1283,145.0117,32.33415,27.01972,16.48406,0.8134555,37.34592,0.8932384,30.12117,0,0,0,422.4953,55.82787,123.3632,91.33786,151.9664
11170,212.2762,20.86998,1.372688,1.396485,1.450933,19.39045,83.98338,34.13715,49.67514,40.60902,11.78476,2.379375,5.28962,3.303738,6.082982,4.358143,7.410408,0,0,0,80.66038,1.337828,56.70077,6.912848,15.70893
11180,611.557,2.047946,25.2563,77.08241,64.07025,68.49941,108.1656,130.6437,135.7914,640.8147,6.347663,67.32462,3.883273,209.5972,135.8492,65.75838,152.0543,393,0,0,240.6087,40.98862,106.3758,43.49405,49.75017
11190,586.3387,2.058803,2.031215,2.066428,21.46997,63.124,72.49269,55.56534,367.5303,596.7579,6.351573,42.86933,48.57081,47.93744,142.4059,118.438,190.1849,316,0,0,361.0989,184.4639,142.711,27.83847,6.085579
11200,1637.239,101.9338,201.1358,91.54168,117.4899,65.79671,447.9752,179.0193,432.3464,573.2281,5.985751,63.48611,3.661868,2.258823,73.20216,12.40183,412.2316,405,0,0,688.64,289.9461,130.8087,98.4541,169.4312
11210,1253.244,39.02264,153.999,156.6687,106.8225,87.01491,397.4871,157.9782,154.2512,341.657,7.674887,22.20039,4.695221,2.896247,109.5025,3.180308,191.5074,0,1339,0,387.6591,53.01479,87.86031,68.73378,178.0502
11220,1571.653,37.71179,164.7715,173.0352,146.0727,114.1247,493.21,200.9182,241.8088,278.4225,62.08157,51.87787,31.6494,1.561834,71.70416,1.715018,57.83265,820,0,0,522.5691,84.45753,136.3247,118.2984,183.4885
11230,1844.37,65.93842,189.7434,93.75874,108.8748,67.39025,453.2967,372.1028,493.265,567.6149,47.39497,18.2793,3.865939,2.384704,122.3626,32.73243,340.595,506,0,0,641.8792,95.35453,323.5207,90.66005,132.3439
11240,2046.616,59.16335,191.031,86.3745,157.0488,95.94604,573.5579,274.4858,609.0085,949.9907,124.111,101.0528,25.30888,2.081571,337.2895,2.285729,357.8611,445,0,0,823.8638,328.3725,227.419,98.38427,169.688
11250,2577.146,25.09566,79.23003,60.45266,68.04381,50.36377,464.5451,349.7386,1479.677,1897.009,28.87365,373.0558,52.99159,283.2948,347.2224,442.6909,368.8801,0,0,0,1677.648,1023.52,513.2693,79.29461,61.56427
11260,3810.568,77.37574,122.1423,248.5194,215.1742,276.059,892.5928,663.1952,1315.509,2019.186,141.0621,326.4293,43.14838,228.8983,316.2694,163.6687,799.7097,248,0,10,2122.539,1181.657,568.21,214.109,158.5628
11270,1076.372,21.7061,74.95335,92.59258,96.20272,54.45169,294.7996,170.423,271.2428,3615.916,129.7546,316.944,52.91949,1719.218,517.1863,609.3653,270.5277,0,0,15,535.057,234.7004,170.1718,67.01615,63.16866
11280,1855.353,86.7521,114.1195,58.04893,221.1448,343.9018,557.5922,203.3913,270.4023,417.5677,44.08016,11.3339,44.94444,27.72397,59.89711,182.6587,46.92945,0,0,0,909.7651,440.9551,211.0267,121.7591,136.0243
12010,56.02371,1.019925,2.960751,1.947692,12.49195,12.43168,11.06781,7.876093,6.227808,264.5565,5.619014,3.622691,53.37747,3.210532,134.8507,60.41963,3.45656,0,0,0,18.67098,5.30384,5.894892,3.014095,4.458151
12020,504.1897,2.266916,87.74199,2.164498,34.70621,74.83399,218.0422,38.29357,46.14035,439.2016,85.40933,18.35504,54.08937,2.168901,127.5392,122.4509,29.18883,0,0,0,142.7182,2.174671,45.65253,12.16471,82.72623
12030,4293.2,215.5757,392.3645,284.2499,424.3421,344.092,1392.463,634.1805,605.9321,626.788,26.53176,34.21112,3.36049,15.15943,124.5171,374.0447,48.96336,304,0,0,1393.842,101.4636,466.0962,313.8322,512.4498
12040,7807.032,258.0619,1013.823,768.7767,642.6793,435.1231,2398.144,961.5317,1328.893,1275.292,165.8789,106.9454,70.03359,57.91994,454.1204,46.24271,374.1506,1286,1496,0,2523.996,335.314,765.4027,337.6902,1085.589
12050,5688.545,338.1351,625.0828,428.8716,592.3712,492.1154,1921.778,643.0457,647.1449,638.367,80.93909,32.61441,3.844379,2.312305,135.9719,65.27359,317.4113,817,0,0,1847.684,253.4401,525.2927,309.0483,759.9026
12060,4318.734,168.2277,379.8274,272.5795,421.4529,284.791,1222.054,708.5955,861.206,794.2872,38.71432,56.15978,36.77643,2.212018,322.0896,34.69032,303.6447,466,845,2,1484.643,191.4337,537.4905,243.6752,512.0436
12070,3223.686,150.5685,306.463,247.8722,397.4458,237.317,1116.588,365.857,401.5736,292.9252,29.2432,33.93662,2.222351,1.336693,127.261,12.57775,86.34756,120,1298,0,1052.374,137.8464,257.2256,275.5084,381.7935
12080,2571.838,102.3176,231.0145,200.8174,168.2505,230.95,717.7751,515.7725,404.9406,239.1226,23.872,27.70337,1.814164,1.091178,103.8866,10.26755,70.4878,352,0,0,922.9861,170.9892,286.0742,210.535,255.3876
12090,2149.218,131.249,156.3093,130.1392,200.9407,174.3339,627.4711,297.2384,431.5364,412.1841,4.134767,2.665767,3.927795,2.362478,158.7683,214.8897,25.43518,0,0,0,839.0259,215.3232,267.1336,140.0556,216.5134
12100,1059.259,2.090821,121.3892,109.7997,101.3657,47.78366,304.2351,191.7312,180.8636,953.0266,38.95574,163.2511,3.700575,328.3071,118.4204,132.6452,167.7465,0,0,0,392.4232,91.6213,103.0837,93.79319,103.9249
12110,1940.423,80.02359,182.5223,130.9854,128.3492,272.8777,569.5238,209.665,366.4764,523.0085,4.101867,13.22278,3.896543,2.343681,111.5661,66.15928,321.7183,388,0,1,760.1881,201.0691,253.8125,117.6203,187.6863
12120,1757.012,94.03638,168.987,128.2684,178.2468,127.3546,591.9457,190.1874,277.9853,473.4722,126.444,112.8752,3.695835,2.22296,74.69605,27.88954,125.6487,0,0,0,595.7889,84.30163,212.5869,68.61823,230.2822
12130,957.4829,55.76927,86.34299,42.59972,62.61354,101.9642,269.5824,139.9654,198.6454,108.1238,23.62164,6.677857,11.0954,10.05727,21.78322,14.27015,20.61826,0,0,0,335.0002,49.04271,126.5063,51.99831,107.4529
12140,1288.496,106.7829,112.312,75.36065,94.77297,202.7788,416.7886,156.8536,122.8465,1084.673,81.68678,78.99767,3.879892,338.3815,156.832,117.1139,307.781,0,0,0,520.5212,160.4592,158.5174,69.39268,132.152
12150,2556.565,120.5891,265.1964,167.4778,268.539,211.5677,838.1422,328.0421,357.0105,349.1894,139.2014,17.94919,3.526226,37.11651,53.45108,46.56686,51.37818,135,45,0,872.2512,138.5589,250.0732,205.1664,278.4526
12160,1120.416,41.59019,73.78099,86.04087,148.5729,70.40765,376.0996,140.5114,183.4123,421.1661,3.863289,2.49074,3.669906,2.207364,55.62901,2.769388,350.5364,189,69,0,311.3226,91.15772,109.0135,20.52308,90.62836
12170,366.7106,2.396375,2.31882,2.288108,73.37645,73.02243,135.9325,34.69753,42.67842,695.9529,4.340928,27.98684,4.123637,316.2348,20.83558,202.2659,120.1653,0,0,0,177.5671,47.52904,79.23466,46.91801,3.885405
12180,2373.288,144.1879,253.2055,101.9804,218.0246,222.397,721.7487,304.1371,407.607,412.1353,5.90155,3.804848,5.60614,84.2991,226.61,4.23051,81.68316,460,0,0,814.0829,141.6191,243.5389,141.5244,287.4006
12190,3183.023,132.1209,281.2589,257.3496,248.1247,252.2955,1032.279,382.6002,596.994,131.078,18.83039,9.105247,1.788781,1.07591,12.05094,1.349851,86.87691,0,0,0,1315.989,452.275,359.4957,188.1635,316.055
12200,2378.458,77.60477,130.1615,83.97845,168.9771,283.773,740.0579,409.509,484.3959,214.4819,6.33922,61.30534,6.021901,3.622035,20.28465,68.16379,48.74496,0,0,0,1295.53,640.0867,397.11,149.9609,108.372
12210,3952.03,215.3277,392.4899,239.0689,419.1078,386.5673,1264.654,464.0396,570.7748,460.9651,71.11304,72.04687,19.30096,2.321817,149.5343,2.912982,143.7351,822,0,0,1337.296,183.6736,416.8467,261.3511,475.4244
12220,1120.419,33.53328,139.0629,22.87019,107.5675,97.31687,472.5834,110.9792,136.5059,958.8155,4.342474,195.9776,4.125106,390.7821,138.9533,171.209,53.42582,0,0,0,424.7845,80.47827,140.3018,110.598,93.40633
12230,1690.815,82.49796,89.80652,118.1561,189.4551,141.4058,539.1748,283.6942,246.6247,984.8122,66.00258,91.1854,3.582784,204.7214,223.2679,256.8462,139.206,156,0,0,679.1227,224.1225,158.5097,125.7052,170.7854
12240,15.2787,1.022711,0.9896122,0.9765055,3.131517,3.116409,3.026737,1.974401,1.040803,1556.784,314.8456,164.5842,169.7512,175.0311,424.7683,140.2976,167.5057,0,0,0,5.541829,1.360871,1.512524,0.7733633,1.89507
12250,4705.671,172.6231,475.8005,369.6055,533.9069,398.4982,1377.833,711.9615,665.4423,489.8737,23.17973,22.41666,55.0486,2.648837,133.5096,24.92449,228.1457,629,0,0,1549.221,185.2581,467.708,321.727,574.5275
12260,1151.082,21.48725,88.36533,46.16206,65.79346,32.73801,270.2661,145.1882,481.0819,606.9299,3.944338,63.57484,3.746898,163.3913,63.10674,169.6493,139.5166,0,0,0,606.4196,265.4486,241.2574,36.68504,63.02852
12270,3620.787,121.524,398.787,373.3256,361.3181,214.6715,1141.508,617.1235,392.5298,506.4659,4.484615,130.1095,4.260132,19.21778,186.5521,3.214784,158.6269,759,0,0,1216.974,134.7003,391.5334,288.0986,402.6414
12280,3783.878,193.6069,350.032,301.6135,369.2124,243.229,1246.492,550.8176,528.8749,781.6633,3.890653,62.70955,55.43851,33.34499,211.6426,181.2853,233.3517,340,595,0,1375.185,281.5509,424.6658,244.8442,424.1241
12290,1619.474,142.3867,121.881,141.1827,150.9178,222.5032,594.2774,185.0191,61.30617,424.199,4.561673,2.941002,4.333333,26.064,197.056,147.151,42.09198,153,0,0,630.2271,149.697,216.5465,112.5886,151.3951
12300,1313.919,86.79809,97.98714,105.8979,73.82603,127.3477,451.9202,232.7341,137.4077,823.9796,3.908299,2.519759,3.712664,2.233082,87.54221,2.801654,721.2619,0,0,6265,530.0508,123.7288,166.893,148.758,90.6709
12310,1716.266,143.6565,134.3736,146.3106,136.8493,116.7335,604.6645,180.269,253.4094,221.3405,30.42565,58.84808,5.78053,26.07642,58.41478,4.362109,37.43292,0,0,0,565.5856,61.6371,182.6736,107.6483,213.6266
12320,2429.291,133.6099,218.7914,157.0136,194.0652,250.5456,831.3996,277.7831,366.0825,1575.432,319.486,59.62551,231.6136,244.9939,231.3654,343.534,144.8139,0,0,0,877.5858,152.0376,322.9251,131.7395,270.8836
12330,0,0,0,0,0,0,0,0,0,1770.13,771.2114,36.83078,576.5891,57.12083,219.3575,56.30786,52.71265,0,0,0,0,0,0,0,0
12340,499.1742,27.07071,2.095568,2.067814,2.210397,54.99331,154.8917,57.48767,198.357,1270.092,295.9456,59.96637,192.776,115.9503,259.7447,163.6569,182.0521,0,0,0,279.5033,137.0472,88.52338,46.82953,7.103161
12350,901.4222,47.01546,80.87798,59.85511,122.6328,132.6534,267.9798,115.9788,74.42892,119.6087,11.63471,7.501132,11.05232,66.47716,7.4459,8.340311,7.157139,0,0,0,294.348,46.26491,86.33174,33.82973,127.9216
12360,0,0,0,0,0,0,0,0,0,447.4287,4.407068,2.841325,52.33083,251.8063,14.10202,47.38792,74.55321,0,0,0,0,0,0,0,0
12370,926.8995,87.00536,119.2685,27.6915,59.20186,169.3842,314.7154,97.98176,51.65095,654.1039,4.207581,2.712712,39.96964,2.404082,80.78214,90.48578,433.542,0,935,0,281.8962,80.42632,87.39835,52.92825,61.14328
12380,4547.982,253.2322,249.9373,285.3137,423.8804,509.2889,1518.878,601.321,706.1304,544.5237,60.31498,62.21804,4.583666,2.75697,270.1997,3.45893,140.9914,210,108,0,1897.835,496.5686,701.1531,339.9935,360.12
12390,2887.511,112.0374,349.8734,238.2639,317.0669,165.5277,849.0392,466.9996,388.7024,538.566,63.6474,23.44843,34.5494,41.56133,93.10313,175.9839,106.2723,380,0,0,956.5828,160.7424,233.2334,186.7748,375.8321
12400,825.0059,36.91231,61.23033,95.66401,118.4068,139.2601,301.7184,61.0811,10.73294,300.3006,106.5378,2.289568,3.373495,50.727,22.7271,38.18565,76.45999,103,50,0,276.0114,51.75268,63.908,54.49318,105.8576
12410,5.092926,0.04923847,0.04764492,0.0470139,1.005113,1.000264,1.942965,0.9505762,0.05010949,885.3783,369.1662,2.163717,207.2242,148.6099,102.0198,54.13004,2.064492,0,0,0,2.320386,0.4913459,0.9076555,0.9069625,0.0144225
12420,66.20964,2.040624,2.961872,2.922644,14.57946,14.50912,12.07855,9.848845,7.268527,1995.492,979.0026,2.052626,226.8286,59.12061,646.9103,22.82261,58.75487,0,0,0,31.29031,10.472,11.63898,5.951084,3.228253
13010,2583.967,101.2306,235.3943,229.4722,225.7677,263.0496,851.3325,280.4509,397.2687,736.6205,23.73307,66.0651,3.415228,179.5709,163.1383,117.5655,183.1324,694,0,3,1000.19,271.9324,308.5684,140.3699,279.3194
13020,2431.658,134.2439,227.6174,211.5046,232.8628,255.3566,755.5632,384.0236,230.4863,179.5311,12.17464,6.161856,8.759753,6.141109,133.8992,6.700996,5.693554,0,0,0,831.0477,187.7394,191.0073,135.68,316.6209
13030,2066.248,102.2745,203.1394,113.4529,228.0959,260.5512,630.0818,302.8839,225.7681,367.6149,25.62829,2.594209,3.687953,122.81,42.27979,2.821194,167.7934,0,0,0,735.1589,120.0915,208.1914,206.4848,200.3912
13040,888.4251,66.69511,62.63168,57.1588,120.1407,93.31995,289.7287,77.19306,121.5571,46.3681,11.3323,3.002537,5.982373,4.24649,7.890814,5.566534,8.347054,0,0,0,319.261,57.19811,113.3246,56.64743,92.09085
13050,2502.883,62.95748,261.1211,132.4365,195.8864,341.9975,765.7781,393.4825,349.2238,505.8408,50.93352,19.33394,3.664709,2.569179,224.071,2.803413,202.465,0,1330,3,995.463,256.5842,381.271,107.5097,250.0981
13060,2492.937,120.9217,102.5145,66.34012,187.7058,382.7599,941.5485,353.7753,337.3714,1514.8,195.7038,275.139,31.29122,109.685,227.1968,335.1182,340.6661,0,0,1,1394.761,696.3905,426.6956,197.5397,74.13494
13070,2000.617,66.94392,87.56242,58.11713,147.6039,475.8182,677.5486,206.2471,280.7759,1564,34.61337,75.91393,3.320614,547.0679,95.17128,349.2759,458.6369,0,0,1,1138.743,562.3302,371.3751,156.3274,48.70986
13080,3579.174,227.8316,292.2444,165.5426,337.4059,439.8546,1205.265,462.0356,448.9941,338.4919,5.672024,28.70738,4.081069,2.861072,148.1575,3.121917,145.8909,309,0,0,1468.456,406.3667,462.9442,313.579,285.566
13090,1152.265,95.66357,174.1542,122.3895,85.74911,80.80891,449.77,55.55486,88.17466,200.5107,35.71387,13.55669,2.569643,1.801473,19.63943,1.965714,125.2638,0,0,0,320.59,56.47058,51.2798,46.60575,166.2338
13100,0,0,0,0,0,0,0,0,0,2611.585,468.1411,110.9065,272.3318,577.7867,673.7148,378.2783,130.4261,0,0,1,0,0,0,0,0
13110,705.7626,44.28828,85.10545,14.95228,10.47594,173.7542,227.3721,83.91345,65.90093,1477.853,4.610283,105.0015,41.46421,604.6328,380.2865,158.5955,183.2626,0,0,0,316.3264,116.933,98.21021,43.63751,57.54571
13120,1172.721,48.08819,130.4576,59.52898,119.4351,125.7748,499.2472,91.11319,99.07642,200.4415,5.386435,2.726195,3.875585,33.9627,2.962057,44.47091,107.0577,425,602,0,452.2888,119.7011,140.1398,75.44003,117.008
13130,893.6321,67.08647,56.87427,16.98693,29.75366,191.4162,275.5327,117.7631,138.2187,654.8687,5.004869,2.533076,3.601045,2.524547,82.56691,2.754711,555.8835,370,0,0,398.0796,107.2269,170.515,76.38557,43.95203
13140,1954.808,42.16143,53.61514,64.05402,140.2433,338.3386,660.1816,227.3161,428.8983,1430.231,205.3578,153.1691,3.110666,32.71143,219.9132,249.8562,566.1128,0,0,5,1095.623,506.2371,400.129,149.3422,39.91475
13150,1096.471,49.48192,111.8655,77.96001,105.34,41.17912,366.9405,66.17922,277.5249,262.1737,5.402257,2.734203,3.886969,2.724997,29.70758,2.973436,214.7443,0,869,0,395.9316,60.9352,153.6548,76.80722,104.5344
13160,50.77631,0.9774491,1.988778,1.979994,10.40425,11.50434,10.03627,7.843692,6.041535,3365.887,954.0288,105.1764,387.3921,829.0488,742.7936,77.98566,269.4619,0,535,1,0.3920548,0.1328136,0.1480226,0.07572284,0.03549576
13170,309.6926,14.99688,20.34239,20.25254,47.88935,42.79024,87.25834,40.11494,36.04787,120.691,5.49158,2.779411,19.75618,2.770052,3.019877,22.6695,64.20438,0,0,1,94.0742,15.38709,20.32394,8.466083,49.89709
13180,4062.129,218.6516,169.2485,178.1297,399.704,986.6689,1400.732,400.5073,308.4872,526.5515,4.277189,54.11952,69.24314,53.9373,211.6864,88.28218,45.00579,0,0,0,2131.655,1007.718,620.8806,306.7074,196.349
13190,3173.314,170.8859,103.2219,70.31361,261.4754,502.8216,915.6954,439.2447,709.6559,4100.347,46.69549,360.4128,92.39393,211.9865,410.8535,199.1865,2778.818,50,40,14,1619.121,805.4538,536.8646,173.9838,102.8189
13200,2446.962,168.9669,197.174,191.2697,190.4329,297.7734,796.0232,333.9904,271.3318,319.7065,7.418479,3.754658,5.337657,3.742016,61.1925,4.083177,234.178,0,0,0,922.8998,254.0077,234.0143,167.7081,267.1697
13210,390.9151,2.56781,2.612311,2.600774,2.733251,13.7375,112.0547,122.3468,132.2619,3833.094,150.9261,1915.133,255.9682,152.2597,545.4012,581.4946,231.9111,0,0,110,231.6151,101.7411,113.3865,14.69439,1.79312
13220,3198.802,110.2929,214.6519,111.7088,239.9023,682.4117,1043.84,341.5188,454.4746,2483.552,122.421,456.2509,24.02262,117.889,691.5661,410.4133,660.9892,0,0,130,1812.694,866.7231,659.8986,186.3908,99.6811
13230,1584.283,71.51785,19.40195,28.97439,111.651,382.6127,411.2262,219.9973,338.902,925.8881,111.2809,56.32176,269.3181,76.54381,183.5837,200.4536,28.38616,0,0,51,1032.538,640.6995,285.614,71.58812,34.63676
13240,1965.146,35.54039,46.48671,20.56951,151.3209,478.0594,656.8603,351.4064,224.9026,150.2964,5.741917,29.06112,4.131357,2.896327,102.6201,3.160387,2.685247,0,0,6,1294.957,736.5618,476.0916,68.98066,13.32302
13250,2203.298,149.8917,157.2547,147.0717,274.2249,240.5712,735.8634,305.4058,193.0143,415.6225,81.00145,2.049832,182.1288,2.04293,122.4948,2.229185,23.67556,0,0,0,850.0236,216.2013,249.8721,169.7097,214.2405
13260,1061.126,103.9939,86.5605,14.36303,55.34705,177.0224,383.4339,113.7975,126.6078,156.2928,5.763156,2.916862,4.146638,2.907041,134.6918,3.172077,2.69518,0,0,0,458.1405,136.116,154.104,94.68485,73.23562
13270,1294.6,67.8354,95.55373,63.42114,111.0861,156.3313,433.9866,167.494,198.8917,218.8684,47.6033,2.409309,3.425097,2.401197,45.81072,39.30173,77.91705,0,0,0,505.2134,84.30506,255.7657,46.96504,118.1776
13280,0,0,0,0,0,0,0,0,0,92.4841,16.505,10.27653,7.949927,10.26824,17.94389,10.20428,19.33623,0,0,0,0,0,0,0,0
13290,1873.674,63.49664,91.51252,58.95246,168.9691,458.5951,597.6411,260.077,174.4301,300.5768,4.879775,2.469763,26.33279,2.461447,127.4634,114.149,22.82061,0,0,0,1006.448,492.9684,324.6726,94.78307,94.02415
13300,594.0803,14.67685,59.72483,1.982035,31.24492,141.3352,195.909,73.6104,75.59702,712.3787,262.08,18.94922,2.693839,1.888542,293.3883,2.060721,131.3181,0,0,0,347.5941,197.0806,97.61723,25.02348,27.87277
13310,5.07779,0.04706827,0.04788399,0.04767251,1.002017,1.007241,1.933154,0.9442666,0.04848754,683.2908,96.98838,32.72532,3.101509,228.306,160.0048,160.149,2.01588,0,0,0,0.1287503,0.02723824,0.05045603,0.05044277,0.000613263
13320,0,0,0,0,0,0,0,0,0,401.5657,100.0732,1.55844,293.5528,1.553193,1.693271,1.694798,1.439998,0,0,0,0,0,0,0,0
13330,0,0,0,0,0,0,0,0,0,176.6486,78.35887,1.586367,90.20776,1.581026,1.723615,1.725168,1.465803,0,0,0,0,0,0,0,0
14010,0,0,0,0,0,0,0,0,0,10.8829,2.608562,0.007543158,5.09003,0.006624628,1.570153,1.595487,0.0044951,0,0,0,0,0,0,0,0
14020,1357.05,55.72474,114.8345,76.04145,104.2172,79.81728,443.2658,249.0061,234.1427,178.5995,8.961916,1.776389,3.324481,2.99698,112.3938,40.44983,8.696091,35,0,0,515,75,230,80,130
14030,80.02575,4.180758,4.982855,2.58511,12.73734,14.45429,13.25436,14.44901,13.38202,48.96407,6.11485,1.943822,18.5407,2.315972,9.764947,6.956207,3.327575,0,0,0,40.39878,0.4889217,18.10523,2.684318,19.12031
14040,3432.775,182.5366,374.4409,192.788,219.0924,191.441,1131.976,632.4754,508.0246,1215.482,182.6011,83.63411,101.7548,83.63411,359.6267,236.9633,167.2682,739,62,0,1355,310,525,190,330
21010,350.6886,2.442782,27.30157,21.6264,16.58988,37.46309,66.34749,34.3768,144.5406,95.28923,9.825879,2.963089,4.059499,2.216343,15.19933,5.785134,55.23996,335,0,0,102.5752,2.096334,51.66847,5.691929,43.11851
21020,1194.171,61.44199,60.42974,92.47272,200.2926,150.7662,372.6993,138.3458,117.7226,449.662,4.732658,28.73414,4.909036,23.99922,108.783,107.7179,170.786,0,0,6264,488.3763,149.088,176.9242,70.16551,92.19854
21030,2527.869,32.70778,170.5928,188.2192,577.5411,367.8505,730.4324,245.4881,215.0372,586.5709,4.677553,56.79914,4.851877,102.7857,82.21839,219.19,116.0482,0,0,0,1022.016,298.7854,277.4471,278.2957,167.4874
21040,52.18875,1.083159,1.936934,1.91788,9.8082,12.18182,9.806421,8.129642,7.324687,626.9103,5.096119,6.188176,5.286042,3.445643,2.756173,40.93782,563.2003,0,0,14440,21.75528,6.544404,7.796549,3.955412,3.458912
21050,417.3434,2.206845,54.26219,1.95376,59.95016,16.92235,159.8381,72.46516,49.74479,226.3316,2.50352,22.80003,90.88878,1.692708,30.46496,46.92596,31.05568,0,0,0,142.2914,18.34112,41.27092,51.3488,31.33059
21060,229.6546,8.445006,17.61852,19.93738,28.03939,43.17154,61.16577,13.20499,38.072,17216.88,1075.556,69.47012,261.1071,201.1449,2586.713,594.3889,12428.5,0,0,2075,4.148542,1.402555,1.670906,0.8476984,0.2273832
21070,0,0,0,0,0,0,0,0,0,280.6442,4.347264,52.78847,4.509279,2.939319,17.63373,2.328145,196.098,0,0,2965,0,0,0,0,0
