mat_id,mo100,mo101,mo102,mo103,mo104,mo105,mo106,mo107,mo108,mo109,mo110
mat_name,d_cbd,d_tc,d_uni,d_ubc,d_sfu,d_air,d_yvr,d_ns,d_dtes,d_fry,d_hosp
mat_desc,cbd dummy,towncentre dummy,university dummy,ubc dummy,sfu dummy,airport dummy,yvr dummy,northshore dummy,downtowneastidedummy,ferrydummy,hospitaldummy
TAZ1700,cbd,towncentre,university,ubc,sfu,airport,yvr,northshore,dtes,ferry,hospital
27370,0,0,0,0,0,0,0,0,0,0,0
27380,0,0,0,0,0,0,0,0,0,0,0
27390,0,0,0,0,0,0,0,0,0,0,0
27400,0,0,0,0,0,0,0,0,0,0,0
27410,0,0,0,0,0,0,0,0,0,0,0
27420,0,1,0,0,0,0,0,0,0,0,0
27430,0,1,0,0,0,0,0,0,0,0,0
27440,0,1,0,0,0,0,0,0,0,0,0
27450,0,0,0,0,0,0,0,0,0,0,0
27460,0,0,0,0,0,0,0,0,0,0,0
27470,0,0,0,0,0,0,0,0,0,0,0
27480,0,0,0,0,0,0,0,0,0,0,0
27490,0,0,0,0,0,0,0,0,0,0,0
27500,0,0,0,0,0,0,0,0,0,0,0
27510,0,0,0,0,0,0,0,0,0,0,0
27520,0,0,0,0,0,0,0,0,0,0,0
27530,0,1,0,0,0,0,0,0,0,0,0
27540,0,1,0,0,0,0,0,0,0,0,0
27550,0,0,0,0,0,0,0,0,0,0,0
27560,0,0,0,0,0,0,0,0,0,0,0
27570,0,0,0,0,0,0,0,0,0,0,0
27580,0,0,0,0,0,0,0,0,0,0,0
27590,0,0,0,0,0,0,0,0,0,0,0
27600,0,0,0,0,0,0,0,0,0,0,0
27610,0,1,0,0,0,0,0,0,0,0,0
27620,0,1,0,0,0,0,0,0,0,0,0
27630,0,0,0,0,0,0,0,0,0,0,0
27640,0,0,0,0,0,0,0,0,0,0,0
27650,0,1,0,0,0,0,0,0,0,0,0
27660,0,0,0,0,0,0,0,0,0,0,0
28010,0,0,0,0,0,0,0,0,0,0,0
28020,0,0,0,0,0,0,0,0,0,0,0
28030,0,0,0,0,0,0,0,0,0,0,0
28040,0,0,0,0,0,0,0,0,0,0,0
28050,0,0,0,0,0,0,0,0,0,0,1
28060,0,0,0,0,0,0,0,0,0,0,0
28070,0,0,0,0,0,0,0,0,0,0,1
28080,0,0,1,0,0,0,0,0,0,0,1
28090,0,0,0,0,0,0,0,0,0,0,0
28100,0,0,0,0,0,0,0,0,0,0,0
28110,0,0,0,0,0,0,0,0,0,0,0
28120,0,0,0,0,0,0,0,0,0,0,0
28130,0,0,0,0,0,0,0,0,0,0,0
28140,0,0,0,0,0,0,0,0,0,0,0
28150,0,0,0,0,0,0,0,0,0,0,0
28160,0,0,0,0,0,0,0,0,0,0,0
28170,0,1,0,0,0,0,0,0,0,0,0
28180,0,0,0,0,0,0,0,0,0,0,0
28190,0,0,0,0,0,0,0,0,0,0,0
28200,0,0,0,0,0,0,0,0,0,0,0
28210,0,0,0,0,0,0,0,0,0,0,0
28220,0,0,0,0,0,0,0,0,0,0,0
28230,0,0,0,0,0,0,0,0,0,0,0
28240,0,1,0,0,0,0,0,0,0,0,0
28250,0,1,0,0,0,0,0,0,0,0,0
28260,0,0,0,0,0,0,0,0,0,0,0
28270,0,0,0,0,0,0,0,0,0,0,0
28280,0,0,0,0,0,0,0,0,0,0,0
28290,0,1,0,0,0,0,0,0,0,0,0
28300,0,0,0,0,0,0,0,0,0,0,0
28310,0,0,0,0,0,0,0,0,0,0,0
28320,0,1,0,0,0,0,0,0,0,0,0
28330,0,1,0,0,0,0,0,0,0,0,0
28340,0,0,0,0,0,0,0,0,0,0,0
28350,0,0,0,0,0,0,0,0,0,0,0
28360,0,1,0,0,0,0,0,0,0,0,0
28370,0,1,0,0,0,0,0,0,0,0,0
28380,0,1,0,0,0,0,0,0,0,0,0
28390,0,1,0,0,0,0,0,0,0,0,0
28400,0,0,0,0,0,0,0,0,0,0,0
28410,0,0,0,0,0,0,0,0,0,0,0
28420,0,0,0,0,0,0,0,0,0,0,0
28430,0,0,0,0,0,0,0,0,0,0,0
28440,0,0,0,0,0,0,0,0,0,0,1
28450,0,0,0,0,0,0,0,0,0,0,0
28460,0,0,0,0,0,0,0,0,0,0,0
28470,0,1,0,0,0,0,0,0,0,0,0
28480,0,0,0,0,0,0,0,0,0,0,0
28490,0,0,0,0,0,0,0,0,0,0,0
28500,0,0,0,0,0,0,0,0,0,0,0
28510,0,0,0,0,0,0,0,0,0,0,0
28520,0,0,0,0,0,0,0,0,0,0,0
28530,0,0,0,0,0,0,0,0,0,0,1
28540,0,1,0,0,0,0,0,0,0,0,0
28550,0,1,0,0,0,0,0,0,0,0,0
28560,0,0,0,0,0,0,0,0,0,0,0
28570,0,1,0,0,0,0,0,0,0,0,0
28580,0,1,0,0,0,0,0,0,0,0,0
28590,0,0,0,0,0,0,0,0,0,0,0
28600,0,0,0,0,0,0,0,0,0,0,0
28610,0,0,0,0,0,0,0,0,0,0,0
28620,0,0,0,0,0,0,0,0,0,0,0
28630,0,0,0,0,0,0,0,0,0,0,0
28640,0,1,0,0,0,0,0,0,0,0,0
28650,0,1,0,0,0,0,0,0,0,0,0
28660,0,1,0,0,0,0,0,0,0,0,0
28670,0,0,0,0,0,0,0,0,0,0,0
28680,0,0,0,0,0,0,0,0,0,0,0
28690,0,0,0,0,0,0,0,0,0,0,0
28700,0,0,0,0,0,0,0,0,0,0,0
28710,0,0,0,0,0,0,0,0,0,0,0
28720,0,0,0,0,0,0,0,0,0,0,0
28730,0,0,0,0,0,0,0,0,0,0,0
28740,0,0,0,0,0,0,0,0,0,0,0
28750,0,0,0,0,0,0,0,0,0,0,0
29010,0,0,0,0,0,0,0,0,0,0,0
29020,0,0,0,0,0,0,0,0,0,0,0
29030,0,0,0,0,0,0,0,0,0,0,0
29040,0,0,0,0,0,0,0,0,0,0,0
29050,0,0,0,0,0,0,0,0,0,0,0
29060,0,0,0,0,0,0,0,0,0,0,0
29070,0,0,0,0,0,0,0,0,0,0,0
29080,0,0,0,0,0,0,0,0,0,0,0
29090,0,0,0,0,0,0,0,0,0,0,0
29100,0,0,0,0,0,0,0,0,0,0,0
29110,0,0,0,0,0,0,0,0,0,0,0
29120,0,0,0,0,0,0,0,0,0,0,0
29130,0,0,0,0,0,0,0,0,0,0,0
29140,0,0,0,0,0,0,0,0,0,0,0
29150,0,0,0,0,0,0,0,0,0,0,0
29160,0,0,0,0,0,0,0,0,0,0,0
29170,0,0,0,0,0,0,0,0,0,0,0
29180,0,0,0,0,0,0,0,0,0,0,0
29190,0,0,0,0,0,0,0,0,0,0,0
29200,0,0,0,0,0,0,0,0,0,0,0
29210,0,0,0,0,0,0,0,0,0,0,1
29220,0,0,0,0,0,0,0,0,0,0,0
29230,0,0,0,0,0,0,0,0,0,0,0
29240,0,0,0,0,0,0,0,0,0,0,0
29250,0,0,0,0,0,0,0,0,0,0,0
29260,0,1,0,0,0,0,0,0,0,0,0
29270,0,0,0,0,0,0,0,0,0,0,0
29280,0,0,0,0,0,0,0,0,0,0,0
29290,0,0,0,0,0,0,0,0,0,0,0
29300,0,0,0,0,0,0,0,0,0,0,1
29310,0,1,1,0,0,0,0,0,0,0,0
29320,0,1,0,0,0,0,0,0,0,0,0
29330,0,0,0,0,0,0,0,0,0,0,0
29340,0,0,0,0,0,0,0,0,0,0,0
29350,0,1,0,0,0,0,0,0,0,0,0
29360,0,1,0,0,0,0,0,0,0,0,0
29370,0,0,0,0,0,0,0,0,0,0,0
29380,0,1,0,0,0,0,0,0,0,0,0
29390,0,0,0,0,0,0,0,0,0,0,0
29400,0,0,0,0,0,0,0,0,0,0,0
29410,0,0,0,0,0,0,0,0,0,0,0
29420,0,0,0,0,0,0,0,0,0,0,0
29430,0,0,0,0,0,0,0,0,0,0,0
29440,0,0,0,0,0,0,0,0,0,0,0
29450,0,0,0,0,0,0,0,0,0,0,0
31010,0,0,0,0,0,0,0,0,0,0,0
31020,0,0,0,0,0,0,0,0,0,0,0
31030,0,0,0,0,0,0,0,0,0,0,0
31040,0,0,0,0,0,0,0,0,0,0,0
31050,0,0,0,0,0,0,0,0,0,0,0
31060,0,0,0,0,0,0,0,0,0,0,0
31070,0,0,0,0,0,0,0,0,0,0,0
31080,0,0,0,0,0,0,0,0,0,0,0
31090,0,0,0,0,0,0,0,0,0,0,0
31100,0,0,0,0,0,0,0,0,0,0,0
31110,0,0,0,0,0,0,0,0,0,0,0
31120,0,0,0,0,0,0,0,0,0,0,0
31130,0,0,0,0,0,0,0,0,0,0,0
31140,0,1,0,0,0,0,0,0,0,0,0
31150,0,1,0,0,0,0,0,0,0,0,1
31160,0,0,0,0,0,0,0,0,0,0,0
31170,0,0,0,0,0,0,0,0,0,0,0
31180,0,0,0,0,0,0,0,0,0,0,0
31190,0,1,0,0,0,0,0,0,0,0,0
31200,0,1,0,0,0,0,0,0,0,0,0
31210,0,0,0,0,0,0,0,0,0,0,0
31220,0,0,0,0,0,0,0,0,0,0,0
31230,0,0,0,0,0,0,0,0,0,0,0
31240,0,0,0,0,0,0,0,0,0,0,0
31250,0,0,0,0,0,0,0,0,0,0,0
32010,0,1,0,0,0,0,0,0,0,0,0
32020,0,0,0,0,0,0,0,0,0,0,0
32030,0,1,0,0,0,0,0,0,0,0,0
32040,0,1,0,0,0,0,0,0,0,0,0
32050,0,0,0,0,0,0,0,0,0,0,0
32060,0,0,0,0,0,0,0,0,0,0,0
32070,0,0,0,0,0,0,0,0,0,0,0
32080,0,0,0,0,0,0,0,0,0,0,0
32090,0,0,0,0,0,0,0,0,0,0,0
32100,0,0,0,0,0,0,0,0,0,0,0
32110,0,0,0,0,0,0,0,0,0,0,0
32120,0,0,0,0,0,0,0,0,0,0,0
32130,0,0,0,0,0,0,0,0,0,0,0
32140,0,0,0,0,0,0,0,0,0,0,1
32150,0,0,0,0,0,0,0,0,0,0,0
32160,0,0,0,0,0,0,0,0,0,0,0
32170,0,0,0,0,0,0,0,0,0,0,0
32180,0,0,0,0,0,0,0,0,0,0,1
32190,0,0,0,0,0,0,0,0,0,0,0
32200,0,0,0,0,0,0,0,0,0,0,0
32210,0,0,0,0,0,0,0,0,0,0,0
32220,0,0,0,0,0,0,0,0,0,0,0
32230,0,0,0,0,0,0,0,0,0,0,0
32240,0,0,0,0,0,0,0,0,0,0,0
32250,0,0,0,0,0,0,0,0,0,0,0
32260,0,0,0,0,0,0,0,0,0,0,0
32270,0,0,0,0,0,0,0,0,0,0,0
32280,0,0,0,0,0,0,0,0,0,0,0
32290,0,1,0,0,0,0,0,0,0,0,0
32300,0,0,0,0,0,0,0,0,0,0,0
32310,0,1,0,0,0,0,0,0,0,0,0
32320,0,0,0,0,0,0,0,0,0,0,0
32330,0,0,0,0,0,0,0,0,0,0,0
32340,0,0,0,0,0,0,0,0,0,0,0
32350,0,0,0,0,0,0,0,0,0,0,0
32360,0,0,0,0,0,0,0,0,0,0,0
32370,0,0,0,0,0,0,0,0,0,0,0
32380,0,0,0,0,0,0,0,0,0,0,0
32390,0,0,0,0,0,0,0,0,0,0,0
32400,0,0,0,0,0,0,0,0,0,0,0
32410,0,0,0,0,0,0,0,0,0,0,0
32420,0,0,0,0,0,0,0,0,0,0,0
32430,0,0,0,0,0,0,0,0,0,0,0
32440,0,0,0,0,0,0,0,0,0,0,0
32450,0,0,0,0,0,0,0,0,0,0,0
32460,0,0,0,0,0,0,0,0,0,0,0
32470,0,0,0,0,0,0,0,0,0,0,0
32480,0,0,0,0,0,0,0,0,0,0,0
32490,0,0,0,0,0,0,0,0,0,0,0
32500,0,0,0,0,0,0,0,0,0,0,0
32510,0,0,0,0,0,0,0,0,0,0,0
32520,0,0,0,0,0,0,0,0,0,0,0
32530,0,0,0,0,0,0,0,0,0,0,0
32540,0,0,0,0,0,0,0,0,0,0,0
32550,0,0,0,0,0,0,0,0,0,0,0
32560,0,0,0,0,0,0,0,0,0,0,0
32570,0,0,0,0,0,0,0,0,0,0,0
32580,0,0,0,0,0,0,0,0,0,0,0
32590,0,0,0,0,0,0,0,0,0,0,0
32600,0,0,0,0,0,0,0,0,0,0,0
32610,0,0,0,0,0,0,0,0,0,0,0
32620,0,0,0,0,0,0,0,0,0,0,0
32630,0,0,0,0,0,0,0,0,0,0,0
32640,0,0,0,0,0,0,0,0,0,0,0
33010,0,0,0,0,0,0,0,0,0,0,0
33020,0,0,0,0,0,0,0,0,0,0,0
33030,0,0,0,0,0,0,0,0,0,0,0
33040,0,0,0,0,0,0,0,0,0,0,0
33050,0,0,0,0,0,0,0,0,0,0,0
33060,0,0,0,0,0,0,0,0,0,0,0
33070,0,0,0,0,0,0,0,0,0,0,0
33080,0,0,0,0,0,0,0,0,0,0,0
33090,0,0,0,0,0,0,0,0,0,0,0
33100,0,0,0,0,0,0,0,0,0,0,0
33110,0,0,0,0,0,0,0,0,0,0,0
33120,0,0,0,0,0,0,0,0,0,0,0
33130,0,0,0,0,0,0,0,0,0,0,0
33140,0,0,0,0,0,0,0,0,0,0,0
33150,0,0,0,0,0,0,0,0,0,0,0
33160,0,0,0,0,0,0,0,0,0,0,0
33170,0,0,0,0,0,0,0,0,0,0,0
33180,0,0,0,0,0,0,0,0,0,0,0
33190,0,0,0,0,0,0,0,0,0,0,0
33200,0,1,0,0,0,0,0,0,0,0,0
33210,0,0,0,0,0,0,0,0,0,0,0
33220,0,0,0,0,0,0,0,0,0,0,0
33230,0,0,0,0,0,0,0,0,0,0,0
33240,0,0,0,0,0,0,0,0,0,0,0
33250,0,1,0,0,0,0,0,0,0,0,0
33260,0,0,0,0,0,0,0,0,0,0,0
33270,0,0,0,0,0,0,0,0,0,0,0
33280,0,1,0,0,0,0,0,0,0,0,0
33290,0,0,0,0,0,0,0,0,0,0,0
33300,0,1,0,0,0,0,0,0,0,0,0
33310,0,1,0,0,0,0,0,0,0,0,0
34010,0,0,0,0,0,0,0,0,0,0,0
34020,0,0,0,0,0,0,0,0,0,0,0
34030,0,0,0,0,0,0,0,0,0,0,0
34040,0,0,0,0,0,0,0,0,0,0,0
34050,0,0,0,0,0,0,0,0,0,0,0
34060,0,0,0,0,0,0,0,0,0,0,0
34070,0,0,0,0,0,0,0,0,0,0,0
34080,0,0,0,0,0,0,0,0,0,0,0
34090,0,0,0,0,0,0,0,0,0,0,0
34100,0,0,0,0,0,0,0,0,0,0,0
34110,0,0,0,0,0,0,0,0,0,0,0
34120,0,0,0,0,0,0,0,0,0,0,0
34130,0,1,0,0,0,0,0,0,0,0,0
34140,0,0,0,0,0,0,0,0,0,0,0
34150,0,0,0,0,0,0,0,0,0,0,0
34160,0,0,0,0,0,0,0,0,0,0,0
34170,0,0,0,0,0,0,0,0,0,0,0
34180,0,1,0,0,0,0,0,0,0,0,0
34190,0,1,0,0,0,0,0,0,0,0,0
34200,0,0,0,0,0,0,0,0,0,0,0
34210,0,0,0,0,0,0,0,0,0,0,0
34220,0,0,0,0,0,0,0,0,0,0,0
34230,0,0,0,0,0,0,0,0,0,0,0
34240,0,0,0,0,0,0,0,0,0,0,0
34250,0,0,0,0,0,0,0,0,0,0,0
34260,0,0,0,0,0,0,0,0,0,0,0
34270,0,0,0,0,0,0,0,0,0,0,0
34280,0,0,0,0,0,0,0,0,0,0,0
34290,0,0,0,0,0,0,0,0,0,0,0
35010,0,0,0,0,0,0,0,0,0,0,0
35020,0,0,0,0,0,0,0,0,0,0,0
35030,0,0,0,0,0,0,0,0,0,0,0
35040,0,0,0,0,0,0,0,0,0,0,0
35050,0,0,0,0,0,0,0,0,0,0,0
41010,0,0,0,0,0,0,0,0,0,0,0
41020,0,1,0,0,0,0,0,0,0,0,0
41030,0,0,0,0,0,0,0,0,0,0,0
41040,0,0,0,0,0,0,0,0,0,0,0
41050,0,1,0,0,0,0,0,0,0,0,0
41060,0,0,0,0,0,0,0,0,0,0,0
41070,0,1,0,0,0,0,0,0,0,0,0
41080,0,0,0,0,0,0,0,0,0,0,0
41090,0,0,0,0,0,0,0,0,0,0,0
41100,0,0,0,0,0,0,0,0,0,0,0
41110,0,0,0,0,0,0,0,0,0,0,0
41120,0,0,0,0,0,0,0,0,0,0,0
41130,0,0,0,0,0,0,0,0,0,0,0
42010,0,0,0,0,0,0,0,0,0,0,0
42020,0,0,0,0,0,0,0,0,0,0,0
42030,0,0,0,0,0,0,0,0,0,0,0
42040,0,0,0,0,0,0,0,0,0,0,0
42050,0,0,0,0,0,0,0,0,0,0,0
42060,0,0,0,0,0,0,0,0,0,0,0
42070,0,0,0,0,0,0,0,0,0,0,0
42080,0,0,0,0,0,0,0,0,0,0,0
42090,0,0,0,0,0,0,0,0,0,0,0
42100,0,0,0,0,0,0,0,0,0,0,0
42110,0,0,0,0,0,0,0,0,0,0,0
42120,0,0,0,0,0,0,0,0,0,0,0
42130,0,0,0,0,0,0,0,0,0,0,0
42140,0,0,0,0,0,0,0,0,0,0,0
42150,0,0,0,0,0,0,0,0,0,0,0
42160,0,1,0,0,0,0,0,0,0,0,0
42170,0,1,0,0,0,0,0,0,0,0,0
42180,0,0,0,0,0,0,0,0,0,0,0
42190,0,0,0,0,0,0,0,0,0,0,0
42200,0,0,0,0,0,0,0,0,0,0,0
42210,0,0,0,0,0,0,0,0,0,0,0
42220,0,0,0,0,0,0,0,0,0,0,0
42230,0,1,0,0,0,0,0,0,0,0,0
42240,0,1,0,0,0,0,0,0,0,0,0
42250,0,1,0,0,0,0,0,0,0,0,0
42260,0,0,0,0,0,0,0,0,0,0,0
42270,0,0,0,0,0,0,0,0,0,0,0
42280,0,0,0,0,0,0,0,0,0,0,0
42290,0,0,0,0,0,0,0,0,0,0,0
42300,0,0,0,0,0,0,0,0,0,0,0
42310,0,0,0,0,0,0,0,0,0,0,0
42320,0,0,0,0,0,0,0,0,0,0,0
42330,0,1,0,0,0,0,0,0,0,0,0
42340,0,0,0,0,0,0,0,0,0,0,0
42350,0,0,0,0,0,0,0,0,0,0,0
42360,0,0,0,0,0,0,0,0,0,0,0
42370,0,0,0,0,0,0,0,0,0,0,0
42380,0,0,0,0,0,0,0,0,0,0,0
42390,0,0,0,0,0,0,0,0,0,0,0
42400,0,0,0,0,0,0,0,0,0,0,0
42410,0,0,0,0,0,0,0,0,0,0,0
42420,0,0,0,0,0,0,0,0,0,0,0
42430,0,0,0,0,0,0,0,0,0,0,0
42440,0,0,0,0,0,0,0,0,0,0,0
43010,0,0,0,0,0,0,0,0,0,0,0
51010,0,0,0,0,0,0,0,0,0,0,0
51020,0,0,0,0,0,1,1,0,0,0,0
51030,0,0,0,0,0,1,1,0,0,0,0
51040,0,0,0,0,0,1,1,0,0,0,0
51050,0,1,0,0,0,0,0,0,0,0,0
51060,0,1,0,0,0,0,0,0,0,0,0
51070,0,0,0,0,0,0,0,0,0,0,0
51080,0,0,0,0,0,0,0,0,0,0,0
51090,0,0,0,0,0,0,0,0,0,0,0
51100,0,0,0,0,0,0,0,0,0,0,0
51110,0,0,0,0,0,1,1,0,0,0,0
51120,0,0,0,0,0,1,1,0,0,0,0
51130,0,1,0,0,0,0,0,0,0,0,0
51140,0,1,0,0,0,0,0,0,0,0,0
51150,0,1,0,0,0,0,0,0,0,0,0
51160,0,0,0,0,0,0,0,0,0,0,0
51170,0,0,0,0,0,0,0,0,0,0,0
51180,0,0,0,0,0,0,0,0,0,0,0
51190,0,0,0,0,0,0,0,0,0,0,0
51200,0,0,0,0,0,0,0,0,0,0,0
51210,0,0,0,0,0,0,0,0,0,0,0
51220,0,0,0,0,0,1,1,0,0,0,0
51230,0,0,0,0,0,1,1,0,0,0,0
51240,0,1,0,0,0,0,0,0,0,0,0
51250,0,1,0,0,0,0,0,0,0,0,0
51260,0,0,0,0,0,0,0,0,0,0,0
51270,0,0,0,0,0,0,0,0,0,0,0
51280,0,0,0,0,0,0,0,0,0,0,0
51290,0,0,0,0,0,0,0,0,0,0,0
51300,0,0,0,0,0,0,0,0,0,0,0
51310,0,0,0,0,0,0,0,0,0,0,0
51320,0,1,0,0,0,0,0,0,0,0,0
51330,0,1,0,0,0,0,0,0,0,0,0
51340,0,1,0,0,0,0,0,0,0,0,0
51350,0,1,0,0,0,0,0,0,0,0,0
51360,0,1,0,0,0,0,0,0,0,0,0
51370,0,1,0,0,0,0,0,0,0,0,0
51380,0,1,0,0,0,0,0,0,0,0,0
51390,0,0,0,0,0,0,0,0,0,0,0
51400,0,0,0,0,0,0,0,0,0,0,0
51410,0,0,0,0,0,0,0,0,0,0,0
51420,0,0,0,0,0,0,0,0,0,0,0
51430,0,0,0,0,0,0,0,0,0,0,0
51440,0,0,0,0,0,0,0,0,0,0,0
51450,0,0,0,0,0,0,0,0,0,0,0
51460,0,1,0,0,0,0,0,0,0,0,0
51470,0,1,0,0,0,0,0,0,0,0,0
51480,0,1,0,0,0,0,0,0,0,0,0
51490,0,1,0,0,0,0,0,0,0,0,0
51500,0,1,0,0,0,0,0,0,0,0,0
51510,0,0,0,0,0,0,0,0,0,0,0
51520,0,0,0,0,0,0,0,0,0,0,0
51530,0,0,0,0,0,0,0,0,0,0,0
51540,0,0,0,0,0,0,0,0,0,0,0
51550,0,1,0,0,0,0,0,0,0,0,0
51560,0,1,0,0,0,0,0,0,0,0,0
51570,0,1,0,0,0,0,0,0,0,0,0
51580,0,1,0,0,0,0,0,0,0,0,0
51590,0,1,0,0,0,0,0,0,0,0,0
51600,0,0,0,0,0,0,0,0,0,0,0
51610,0,0,0,0,0,0,0,0,0,0,0
51620,0,0,0,0,0,0,0,0,0,0,0
51630,0,0,0,0,0,0,0,0,0,0,0
51640,0,0,0,0,0,0,0,0,0,0,0
51650,0,0,0,0,0,0,0,0,0,0,0
51660,0,0,0,0,0,0,0,0,0,0,0
51670,0,1,0,0,0,0,0,0,0,0,0
51680,0,1,0,0,0,0,0,0,0,0,0
51690,0,1,0,0,0,0,0,0,0,0,0
51700,0,1,0,0,0,0,0,0,0,0,0
51710,0,1,0,0,0,0,0,0,0,0,0
51720,0,0,0,0,0,0,0,0,0,0,0
51730,0,0,0,0,0,0,0,0,0,0,0
51740,0,0,0,0,0,0,0,0,0,0,0
51750,0,0,0,0,0,0,0,0,0,0,0
51760,0,0,0,0,0,0,0,0,0,0,0
51770,0,0,0,0,0,0,0,0,0,0,0
51780,0,0,0,0,0,0,0,0,0,0,0
51790,0,0,0,0,0,0,0,0,0,0,0
51800,0,0,0,0,0,0,0,0,0,0,0
51810,0,0,0,0,0,0,0,0,0,0,0
52010,0,0,0,0,0,0,0,0,0,0,0
52020,0,0,0,0,0,0,0,0,0,0,0
52030,0,0,0,0,0,0,0,0,0,0,0
52040,0,0,0,0,0,0,0,0,0,0,0
52050,0,0,0,0,0,0,0,0,0,0,0
52060,0,0,0,0,0,0,0,0,0,0,0
52070,0,0,0,0,0,0,0,0,0,0,0
52080,0,0,0,0,0,0,0,0,0,0,0
52090,0,0,0,0,0,0,0,0,0,0,0
52100,0,0,0,0,0,0,0,0,0,0,0
52110,0,0,0,0,0,0,0,0,0,0,0
52120,0,0,0,0,0,0,0,0,0,0,0
52130,0,0,0,0,0,0,0,0,0,0,0
52140,0,0,0,0,0,0,0,0,0,0,0
52150,0,0,0,0,0,0,0,0,0,0,0
52160,0,0,0,0,0,0,0,0,0,0,0
52170,0,0,0,0,0,0,0,0,0,0,0
52180,0,0,0,0,0,0,0,0,0,0,0
52190,0,0,0,0,0,0,0,0,0,0,0
52200,0,0,0,0,0,0,0,0,0,0,0
52210,0,0,0,0,0,0,0,0,0,0,0
52220,0,0,0,0,0,0,0,0,0,0,0
52230,0,0,0,0,0,0,0,0,0,0,0
52240,0,0,0,0,0,0,0,0,0,0,0
52250,0,0,0,0,0,0,0,0,0,0,0
52260,0,0,0,0,0,0,0,0,0,0,0
52270,0,0,0,0,0,0,0,0,0,0,0
53010,0,0,0,0,0,0,0,0,0,0,0
53020,0,0,0,0,0,0,0,0,0,0,0
53030,0,0,0,0,0,0,0,0,0,0,0
53040,0,0,0,0,0,0,0,0,0,0,0
53050,0,0,0,0,0,0,0,0,0,0,0
53060,0,0,0,0,0,0,0,0,0,0,0
53070,0,0,0,0,0,0,0,0,0,0,0
53080,0,0,0,0,0,0,0,0,0,0,0
53090,0,0,0,0,0,0,0,0,0,0,0
53100,0,0,0,0,0,0,0,0,0,0,0
53110,0,0,0,0,0,0,0,0,0,0,0
53120,0,0,0,0,0,0,0,0,0,0,0
53130,0,0,0,0,0,0,0,0,0,0,0
53140,0,0,0,0,0,0,0,0,0,0,0
53150,0,0,0,0,0,0,0,0,0,0,0
53160,0,0,0,0,0,0,0,0,0,0,0
53170,0,0,0,0,0,0,0,0,0,0,0
53180,0,0,0,0,0,0,0,0,0,0,0
53190,0,0,0,0,0,0,0,0,0,0,0
53200,0,0,0,0,0,0,0,0,0,0,0
53210,0,0,0,0,0,0,0,0,0,0,0
53220,0,0,0,0,0,0,0,0,0,0,0
54010,0,0,0,0,0,0,0,0,0,0,0
54020,0,0,0,0,0,0,0,0,0,0,0
54030,0,0,0,0,0,0,0,0,0,0,0
54040,0,0,0,0,0,0,0,0,0,0,0
54050,0,0,0,0,0,0,0,0,0,0,0
54060,0,0,0,0,0,0,0,0,0,0,0
54070,0,0,0,0,0,0,0,0,0,0,0
54080,0,0,0,0,0,0,0,0,0,0,0
54090,0,0,0,0,0,0,0,0,0,0,0
54100,0,0,0,0,0,0,0,0,0,0,0
54110,0,0,0,0,0,0,0,0,0,0,0
54120,0,0,0,0,0,0,0,0,0,0,0
54130,0,0,0,0,0,0,0,0,0,0,0
54140,0,0,0,0,0,0,0,0,0,0,0
54150,0,0,0,0,0,0,0,0,0,0,0
54160,0,0,0,0,0,0,0,0,0,0,0
54170,0,0,0,0,0,0,0,0,0,0,0
54180,0,0,0,0,0,0,0,0,0,0,0
54190,0,0,0,0,0,0,0,0,0,0,0
54200,0,0,0,0,0,0,0,0,0,0,0
54210,0,0,0,0,0,0,0,0,0,0,0
54220,0,0,0,0,0,0,0,0,0,0,0
54230,0,0,0,0,0,0,0,0,0,0,0
54240,0,0,0,0,0,0,0,0,0,0,0
54250,0,0,0,0,0,0,0,0,0,0,0
54260,0,0,0,0,0,0,0,0,0,0,0
54270,0,0,0,0,0,0,0,0,0,0,0
54280,0,0,0,0,0,0,0,0,0,0,0
54290,0,0,0,0,0,0,0,0,0,0,0
54300,0,0,0,0,0,0,0,0,0,0,0
54310,0,0,0,0,0,0,0,0,0,0,0
54320,0,0,0,0,0,0,0,0,0,0,0
54330,0,0,0,0,0,0,0,0,0,0,0
54340,0,0,0,0,0,0,0,0,0,0,0
54350,0,0,0,0,0,0,0,0,0,0,0
54360,0,0,0,0,0,0,0,0,0,0,0
54370,0,0,0,0,0,0,0,0,0,0,0
54380,0,0,0,0,0,0,0,0,0,0,0
54390,0,0,0,0,0,0,0,0,0,0,0
54400,0,0,0,0,0,0,0,0,0,0,0
54410,0,0,0,0,0,0,0,0,0,0,0
54420,0,0,0,0,0,0,0,0,0,1,0
54430,0,0,0,0,0,0,0,0,0,0,0
54440,0,0,0,0,0,0,0,0,0,0,0
54450,0,0,0,0,0,0,0,0,0,0,0
61010,0,0,0,0,0,0,0,0,0,0,0
61020,0,0,0,0,0,0,0,0,0,0,0
61030,0,0,0,0,0,0,0,0,0,0,0
61040,0,0,0,0,0,0,0,0,0,0,0
61050,0,0,0,0,0,0,0,0,0,0,0
61060,0,0,0,0,0,0,0,0,0,0,0
61070,0,0,0,0,0,0,0,0,0,0,0
61080,0,0,0,0,0,0,0,0,0,0,0
61090,0,0,0,0,0,0,0,0,0,0,0
61100,0,0,0,0,0,0,0,0,0,0,0
61110,0,0,0,0,0,0,0,0,0,0,0
61120,0,0,0,0,0,0,0,0,0,0,0
61130,0,0,0,0,0,0,0,0,0,0,0
