    line   @hdwyam   @hdwymd   @hdwypm
'028S1M'         0        15         0
'028S1P'         0         0         9
'029N1 '        15        15        15
'029S1 '        15        15        15
'032N1A'        15         0         0
'032S1P'         0         0        20
'033E1 '        15        15        10
'033W1 '         7        15        12
'041E1 '         5         5         4
'041W1 '         4         5         4
'043E1 '        12         0         7
'043W1 '         6         0        15
'044E1A'        10         0         0
'044E1M'         0        20         0
'044E1P'         0         0         6
'044W1A'         7         0         0
'044W1M'         0        15         0
'044W1P'         0         0        15
'049E1 '         4         6         4
'049W1 '         4         6         4
'050N1 '        15        15        15
'050S1 '        15        15        15
'084E1 '         8        10         3
'084W1 '         5         8         7
'096N1 '         6         8         6
'096S1 '         6         8         6
'099E1A'         3         0         0
'099E1M'         0         4         0
'099E1P'         0         0         3
'099W1A'         3         0         0
'099W1M'         0         4         0
'099W1P'         0         0         3
'100E1 '        10        12         7
'100W1 '         5        12        10
'101E1 '        15        30        15
'101W1 '        12        30        15
'104M1 '         8        30         7
'106E1 '        10         9         4
'106W1 '         5         8         7
'110E1 '        20        30        20
'110W1 '        20        30        15
'112E1 '        15        15        15
'112W1 '        12        15        15
'116E1 '        20        30        10
'116W1 '         7        30        20
'123E1 '        12        15        10
'123W1 '        10        15        10
'125N1A'         8         0         0
'125S1P'         0         0        10
'128E1 '        20        30        20
'128W1 '        20        30        20
'129E1A'        12         0         0
'129E1M'         0        30         0
'129E1P'         0         0        12
'129W1A'        12         0         0
'129W1M'         0        30         0
'129W1P'         0         0        12
'130N1A'         5         0         0
'130N1M'         0         8         0
'130N1P'         0         0         6
'130S1A'         7         0         0
'130S1M'         0         7         0
'130S1P'         0         0         4
'134E1A'        12         0         0
'134E1M'         0        30         0
'134E1P'         0         0        20
'134W1A'        30         0         0
'134W1M'         0        30         0
'134W1P'         0         0        30
'135E1A'         6         0         0
'135E1M'         0         7         0
'135E1P'         0         0         5
'135W1A'         5         0         0
'135W1P'         0         0         5
'135W2M'         0         8         0
'136E1 '        20        30        20
'136W1 '        20        30        20
'144N1 '        10        12        12
'144S1 '        15        15         6
'145N1 '         5         4         8
'145S1 '        12         8         4
'152E2 '        15        30        12
'152W2 '        12        30        15
'159E1 '        20        30        15
'159W1 '        15        30        20
'160E1A'        30         0         0
'160E1M'         0        30         0
'160E1P'         0         0        30
'160W1A'        30         0         0
'160W1M'         0        30         0
'160W1P'         0         0        30
'160W2A'        30         0         0
'169E1 '        30        30        30
'169W1 '        30        30        30
'210N1A'        12         0         0
'210N1M'         0        30         0
'210N1P'         0         0        10
'210S1A'         9         0         0
'210S1M'         0        20         0
'210S1P'         0         0        10
'211E1A'        30         0         0
'211E1P'         0         0        10
'211E2 '        30         0        10
'211E3M'         0        30         0
'211W1A'        15         0         0
'211W1M'         0        30         0
'211W1P'         0         0        30
'212E1 '        30        30        30
'212W1 '        30        30        30
'214E1A'        20         0         0
'214E1M'         0        30         0
'214E1P'         0         0        20
'214W1A'        20         0         0
'214W1M'         0        30         0
'214W1P'         0         0        20
'227N1 '        30        30        30
'227S1 '        30        30        30
'228N1 '        15        30         9
'228S1 '        15        30        15
'229E2 '        15        15        12
'229W1 '        12        15        15
'230M1 '        20        30         9
'231W1 '        30         0        30
'232E1 '        15        30        15
'232W1 '        15        30        20
'236N1 '        20        15        15
'236S1 '        30        15        12
'239E1 '        10        10         8
'239W1 '         9         9         6
'240E1A'         9         0         0
'240E1M'         0        15         0
'240E1P'         0         0         6
'240W1A'         5         0         0
'240W1M'         0        12         0
'240W1P'         0         0         6
'241N1P'         0         0        10
'241S1A'         6         0         0
'246E1A'         8         0         0
'246E1M'         0        30         0
'246E1P'         0         0         7
'246W1A'         8         0         0
'246W1M'         0        30         0
'246W1P'         0         0         9
'247N1P'         0         0        30
'247S1A'        15         0         0
'250E1A'         9         0         0
'250E1M'         0        15         0
'250E1P'         0         0        10
'250W1A'        10         0         0
'250W1M'         0        15         0
'250W1P'         0         0         8
'251E1 '         8        60        30
'251W1 '        30        60        30
'252E1 '        30        60        15
'252W1 '        30        60        30
'253E1 '        15         0        30
'253E2M'         0        60         0
'253W1A'        12         0         0
'253W1M'         0        60         0
'253W1P'         0         0        15
'254M1A'        30         0         0
'254M1M'         0        60         0
'254M1P'         0         0        30
'255E1 '        15        20         9
'255W1 '        20        20        12
'256N1 '        60        60        60
'256S1 '        60        60        60
'257E1A'        20         0         0
'257E1M'         0        15         0
'257E1P'         0         0        10
'257W1A'        30         0         0
'257W1M'         0        20         0
'257W1P'         0         0         7
'258N1P'         0         0        60
'258S1A'        12         0         0
'259N1 '        60         0        60
'259S1 '        60         0        60
'301E1 '        20        30        12
'301W1 '        12        30        20
'311N1A'        20         0         0
'311S1P'         0         0        15
'312N1 '        20        30        20
'312S1 '        20        30        15
'314E2 '        30        60        30
'314W1 '        30        60        30
'316N1 '        30        30        30
'316S1 '        30        30        20
'319N1 '         5         8         8
'319S1 '         8         8         4
'320E1 '        15        15        12
'320W1 '        12        15        15
'321N2A'        12         0         0
'321N2M'         0        15         0
'321N2P'         0         0        15
'321S2 '        15        15        12
'323N1 '        10        15        12
'323S1 '        10        20         8
'324N1 '        12        30        15
'324S1 '        15        30         7
'325N1 '         9        20        20
'325S1 '        15        20         6
'326E1 '        30        60        12
'326W1 '        12        60        30
'329N3M'         0        60         0
'329S1 '        60         0        20
'329S3M'         0        60         0
'332E1 '        30        30         6
'332W1 '         9        60        30
'335E2 '        15        20         6
'335W1 '         7        20        20
'337E1 '        15        15         9
'337W1 '         5        15        15
'340E1 '        15        20         9
'340W1 '         9        20        15
'341N1 '        20        20        15
'341S1 '        20        30        20
'345N1 '         8        30        30
'345S1 '        30        30        12
'351N1 '         7        15        15
'351S1 '        15        15         6
'352N1A'         7         0         0
'352S1P'         0         0        10
'354N1A'        12         0         0
'354S1P'         0         0         9
'364E1 '        20        30        20
'364W1 '        30        30        20
'375N1 '        30        30        30
'375S1 '        30        30        30
'388E1 '        20         0        15
'388W1 '        20        60        30
'391N1A'        30         0         0
'391S1P'         0         0        60
'393N1A'        20         0         0
'393S1P'         0         0        15
'394N1 '        30         0        30
'394S1 '        60         0        30
'395E1P'         0         0        30
'395W1A'        15         0         0
'401E1 '         9        10         7
'401W1 '         6        12         6
'402N1 '         9        20        10
'402S1 '        10        20        10
'403N1 '         8        15        15
'403S1 '        20        15         9
'404E1 '        20        30        20
'404W1 '        20        30        20
'405N1 '        30        30        30
'405S1 '        30        30        30
'407N1 '        15        30        15
'407S1 '        15        30         9
'410E1A'         4         0         0
'410E1M'         0         9         0
'410E1P'         0         0         4
'410W2A'         4         0         0
'410W2M'         0         8         0
'410W2P'         0         0         4
'430E1 '        20        30        12
'430W1 '        10        30        12
'480E1 '        30        15         9
'480W1 '        10        12        15
'501N1 '        15        15         5
'501S1 '         6        20        15
'502E1 '        10        10         5
'502E2P'         0         0         5
'502W1 '         5        10        10
'502W2 '        30         0        10
'503E1 '        30        30        30
'503W1 '        30        30        30
'509E1P'         0         0        15
'509W1A'         7         0         0
'531E1 '        30        30        30
'531W1 '        30        30        30
'590N1A'         6         0         0
'590S1P'         0         0        12
'595N1 '        30        30        20
'595S1 '        20        30        12
'601N1 '        10        20        15
'601S1 '        15        30        15
'602N1A'        30         0         0
'602S1P'         0         0        30
'603N1 '        30         0        30
'604N1 '        30         0        30
'608M1A'        20         0         0
'609E1 '        60        60        60
'609W1 '        60        60        60
'620N1 '        60        30        15
'620S1 '        60        30        20
'640N1 '        20        30        15
'640S1 '        20        30        30
'701E1 '         9        12         4
'701W3 '         6        10         5
'9900N '        15        15        15
'9900S '        15        15        15
'9903EP'         0         0        20
'9903WA'        20         0         0
'9910N '         5         7         5
'9910S '         5         7         5
'9911N '         5         7         5
'9911S '         5         7         5
'9920E '       2.3         6       2.3
'9920W '       2.3         6       2.3
'9921E '       4.5         6       4.5
'9921W '       4.5         6       4.5
'9922E '         3         6         3
'9922W '         3         6         3
'c01E1A'        30         0         0
'c01E1M'         0        30         0
'c01E1P'         0         0        30
'c01W1A'        30         0         0
'c01W1M'         0        30         0
'c01W1P'         0         0        30
'c02N1A'        30         0         0
'c02N1M'         0        30         0
'c02N1P'         0         0        30
'c02S1A'        30         0         0
'c02S1M'         0        30         0
'c02S1P'         0         0        30
'c03E1 '        15        30         6
'c03W1 '         4        30        15
'c04E1 '        30        30        30
'c04W1 '        30        30        30
'c05E1 '        30        30        20
'c05W1 '        15        30        30
'c06M1 '        30        30        30
'c07E1 '        30        30        10
'c07W1 '        15        30        30
'c08E1 '         6        15        10
'c08W1 '        10        15        10
'c09N1 '        30        30        30
'c09S1 '        30        30        30
'c12N1 '        60        60        60
'c12S1 '        30        60        60
'c15E1 '        20        30        10
'c15W1 '        15        30        15
'c20E1 '        20        20        10
'c21E1 '        10        10         6
'c21W1A'         7         0         0
'c21W1M'         0        10         0
'c21W1P'         0         0         7
'c23E1 '         6        10         7
'c23W1A'        10         0         0
'c23W1M'         0        10         0
'c23W1P'         0         0         4
'c24N1 '        15        30         7
'c24S1A'         6         0         0
'c24S1M'         0        20         0
'c24S1P'         0         0        12
'c25N1A'        15         0         0
'c25N1M'         0        30         0
'c25N1P'         0         0        15
'c25S1 '        15        30        15
'c26N2A'        30         0         0
'c26N2M'         0        60         0
'c26N2P'         0         0        30
'c26S1 '        30        60        30
'c27E1 '        30        30        30
'c27W1A'        30         0         0
'c27W1M'         0        30         0
'c27W1P'         0         0        30
'c28E1A'        15         0         0
'c28E1M'         0        30         0
'c28E1P'         0         0        15
'c28W1A'        15         0         0
'c28W1M'         0        30         0
'c28W1P'         0         0        15
'c29M1A'        20         0         0
'c29M1M'         0        30         0
'c29M1P'         0         0        20
'c30N1 '        30        30        20
'c30S1 '        20        30        30
'c36M1 '         9        30         9
'c37M1 '        15        30        12
'c37M2 '        15        30        15
'c38M1 '        30        30        30
'c38M2 '        30        30        30
'c40E1A'        15         0         0
'c40E1M'         0        30         0
'c40E1P'         0         0        15
'c40W1 '        15        30        15
'c41E2 '        30        30        30
'c41W2 '        30        30        30
'c43E1 '        30        30        30
'c43W1 '        30        30        30
'c44E1 '        30        30        30
'c44W1 '        30        30        30
'c45M1 '         7        60        20
'c46M1 '        30        30         6
'c47M1 '        30        30        20
'c48M1 '        15        60        60
'c49E1 '        60        60        60
'c49W1 '        15        60        60
'c50E1 '        60        30        30
'c50W1 '        60        30        30
'c51E1 '        30        30        30
'c51W1 '        30        30        30
'c52N1M'         0        30         0
'c52S1M'         0        30         0
'c53M1 '        30        30        30
'c60M1 '        60        60        60
'c61M1 '        60        60        60
'c62N1 '        30        30        30
'c62S1 '        30        30        30
'c63N1 '        60        60        60
'c63S1 '        60        60        60
'c64E1 '        60        60        60
'c64W1 '        60        60        60
'c70E1 '        30        30        30
'c70W1 '        30        30        30
'c71E1 '        12        30        30
'c71W1 '        30        60        20
'c73E1 '        20        30         7
'c73W1 '         7        30        30
'c75E1 '        30        30        12
'c75W1 '        30        20        15
'c76E1 '        30        30        30
'c76W1 '        30        30        30
'c84N1M'         0        60         0
'c84S1M'         0        60         0
'c86E1 '        30        30        30
'c86W1 '        30        30        30
'c87M1 '        30        30        30
'c88M1 '        30        30        30
'c89N1M'         0        60         0
'c89S1M'         0        60         0
'c92M1 '         8        30        15
'c93E1 '        20        30        30
'c93W1 '        30        30        30
'c94E2M'         0        30         0
'c94W2M'         0        30         0
'c96E1 '        30        60        30
'c96W1 '        30        60        30
'c98N1 '        30         0        30
'c98S1 '        30        60        30
'c99E1M'         0        60         0
'c99W1M'         0        60         0
'cf01E '        15        15        15
'cf01W '        15        15        15
'cf02E '        15        15        15
'cf02W '        15        15        15
'cf03E '        15        15        15
'cf03W '        15        15        15
'cf04N '        30        30        30
'cf04S '        30        30        30
'cf05E '        30        30        30
'cf05W '        30        30        30
'cf06L '        30        30        30
'cf07L '        30        30        30
'cf12N '        30        30        30
'cf12S '        30        30        30
'cf15E '        60        60        60
'cf15W '        60        60        60
'cf16E '        30        30        30
'cf16W '        30        30        30
'cf17L '        60        60        60
'cf21E '        60        60        60
'cf21W '        60        60        60
'cf22L '        30        30        30
'cf23L '        60        60        60
'cf31N '        15        30        15
'cf31S '        15        30        15
'cf32L '        25        30        25
'cf33L '        25        30        25
'cf34N '        25        30        25
'cf34S '        25        30        25
'cf35E '        30         0        30
'cf35W '        60         0        60
'cf66E '        30        60        30
'cf66W '        30        60        30
'ch01N '        20        20        20
'ch01S '        20        20        20
'ch02N '        60        60        60
'ch02S '        60        60        60
'ch03L '        30        30        30
'ch04N '        60        60        60
'ch04S '        60        60        60
'n003E '        10        15        10
'n003W '        10        15        10
'n006E '        30        30        30
'n006W '        30        30        30
'n007EA'        10         0         0
'n007EM'         0        15         0
'n007EP'         0         0        10
'n007W '        10        15        10
'n151E '        15        30        12
'n151WA'        12         0         0
'n151WM'         0        30         0
'n151WP'         0         0        15
'n153E '        20        30        20
'n153W '        20        30        20
'n154E '        15        30        15
'n154W '        15        30        15
'n155E '        20        30        20
'n155W '        20        30        20
'n156N '        20        30        20
'n156S '        20        30        20
'n157N '        30        30        30
'n157S '        30        30        30
'n188N '        12        30        12
'n188S '        12        30        12
'n555E '        10        30        10
'n555W '        10        30        10
'n791E '        20        30         5
'n791W '        10        30        15
