c Emme Module:    3.14(v15101)  Date: 14-08-30 12:25   User: E496/HFA......none
c Project:        2011_DB_Assigning_FMS                                       
t matrices
a matrix=mf8031 PMVAM 0 PMVAM                
 gg1 gg1:2.48798076923077
 gg1 gg2:2.95740459735577
 gg1 gg4:0.0432692307692308
 gg1 gg5:0.0216346153846154
 gg1 gg6:1.66586538461538
 gg1 gg7:0.324519230769231
 gg1 gg8:0.497596153846154
 gg1 gg9:0.216346153846154
 gg1 gg10:0.0432692307692308
 gg1 gg11:0.151442307692308
 gg1 gg12:0.887019230769231
 gg1 gg13:2.22836538461538
 gg1 gg14:1.81730769230769
 gg1 gg15:1.50361849547511
 gg1 gg16:0.259615384615385
 gg1 gg17:0.194711538461538
 gg1 gg18:0.324519230769231
 gg1 gg19:0.519230769230769
 gg1 gg20:2.01201923076923
 gg1 gg21:0.346153846153846
 gg1 gg22:0.302884615384615
 gg1 gg23:0.28125
 gg1 gg24:0.173076923076923
 gg1 gg25:0.822115384615385
 gg1 gg26:0.367788461538462
 gg1 gg27:1.10336538461538
 gg2 gg1:2.78719426081731
 gg2 gg2:8.01158203125
 gg2 gg4:0.16734375
 gg2 gg5:0.60662109375
 gg2 gg6:2.65658203125
 gg2 gg7:0.77396484375
 gg2 gg8:0.7112109375
 gg2 gg9:0.1255078125
 gg2 gg10:0.251015625
 gg2 gg11:0.10458984375
 gg2 gg12:1.15048828125
 gg2 gg13:4.53919921875
 gg2 gg14:3.57697265625
 gg2 gg15:3.08638786764706
 gg2 gg16:0.94130859375
 gg2 gg17:0.31376953125
 gg2 gg18:0.6275390625
 gg2 gg19:0.8785546875
 gg2 gg20:1.422421875
 gg2 gg21:0.50203125
 gg2 gg22:0.418359375
 gg2 gg23:0.35560546875
 gg2 gg24:0.18826171875
 gg2 gg25:0.43927734375
 gg2 gg26:0.52294921875
 gg2 gg27:2.6356640625
 gg4 gg1:0.5625
 gg4 gg2:0.39744140625
 gg4 gg4:0.08625
 gg4 gg5:0.08625
 gg4 gg6:0.0646875
 gg4 gg7:0.0215625
 gg4 gg8:0.0215625
 gg4 gg9:0.0646875
 gg4 gg10:0.043125
 gg4 gg11:0.043125
 gg4 gg12:0.1078125
 gg4 gg13:0.4959375
 gg4 gg14:0.1940625
 gg4 gg15:0.351176470588235
 gg4 gg16:0.1725
 gg4 gg17:0.08625
 gg4 gg18:0
 gg4 gg19:0.043125
 gg4 gg20:0.043125
 gg4 gg21:0.043125
 gg4 gg22:0.043125
 gg4 gg23:0
 gg4 gg24:0.0215625
 gg4 gg25:0.043125
 gg4 gg26:0.0215625
 gg4 gg27:0.1509375
 gg5 gg1:1.31971153846154
 gg5 gg2:4.1417578125
 gg5 gg4:0.1725
 gg5 gg5:1.2075
 gg5 gg6:0.08625
 gg5 gg7:0.129375
 gg5 gg8:0.0215625
 gg5 gg9:0.043125
 gg5 gg10:0.0215625
 gg5 gg11:0
 gg5 gg12:0.1509375
 gg5 gg13:0.5390625
 gg5 gg14:0.25875
 gg5 gg15:0.307279411764706
 gg5 gg16:0.2371875
 gg5 gg17:0.0215625
 gg5 gg18:0.0215625
 gg5 gg19:0.08625
 gg5 gg20:0.1078125
 gg5 gg21:0.0646875
 gg5 gg22:0.0215625
 gg5 gg23:0.043125
 gg5 gg24:0.0215625
 gg5 gg25:0.08625
 gg5 gg26:0.129375
 gg5 gg27:0.5175
 gg6 gg1:3.56971153846154
 gg6 gg2:4.7274609375
 gg6 gg4:0.560625
 gg6 gg5:1.1859375
 gg6 gg6:8.668125
 gg6 gg7:0.9703125
 gg6 gg8:2.2640625
 gg6 gg9:0.3234375
 gg6 gg10:0.43125
 gg6 gg11:0.43125
 gg6 gg12:2.0053125
 gg6 gg13:12.6571875
 gg6 gg14:1.46625
 gg6 gg15:2.94110294117647
 gg6 gg16:0.77625
 gg6 gg17:0.0215625
 gg6 gg18:0.08625
 gg6 gg19:0.7978125
 gg6 gg20:0.4528125
 gg6 gg21:0.9703125
 gg6 gg22:0.25875
 gg6 gg23:0.1078125
 gg6 gg24:0.08625
 gg6 gg25:0.043125
 gg6 gg26:1.509375
 gg6 gg27:1.63875
 gg7 gg1:0.475961538461538
 gg7 gg2:1.19232421875
 gg7 gg4:0.0646875
 gg7 gg5:0.129375
 gg7 gg6:0.5390625
 gg7 gg7:0.60375
 gg7 gg8:0.08625
 gg7 gg9:0.1078125
 gg7 gg10:0.043125
 gg7 gg11:0
 gg7 gg12:0.215625
 gg7 gg13:0.905625
 gg7 gg14:0.8625
 gg7 gg15:1.16327205882353
 gg7 gg16:0.25875
 gg7 gg17:0.0646875
 gg7 gg18:0.0215625
 gg7 gg19:0.3665625
 gg7 gg20:0.301875
 gg7 gg21:0.43125
 gg7 gg22:0.08625
 gg7 gg23:0.043125
 gg7 gg24:0.0646875
 gg7 gg25:0.1725
 gg7 gg26:0.1725
 gg7 gg27:0.2803125
 gg8 gg1:0.627403846153846
 gg8 gg2:2.1336328125
 gg8 gg4:0.0215625
 gg8 gg5:0.043125
 gg8 gg6:1.164375
