mat_id,mo10,mo11,mo12,mo13,mo14,mo15,mo16,mo17,mo18,mo20,mo21,mo22,mo23,mo24,mo25,mo26,mo27,mo30,mo31,mo32,mo40,mo41,mo42,mo43,mo44
mat_name,TotPop,Pop0t4,Pop5t12,Pop13t17,Pop18t24,Pop25t34,Pop35t54,Pop55t64,Pop65Up,TotEmp,EmpConMfg,EmpFire,EmpTcuWh,EmpRet,EmpBoS,EmpAcFoInCu,EmpHeEdPuAd,EnrolElem,EnrolSec,EnrolPsFte,TotHh,Hh1p,Hh2p,Hh3p,Hh4pUp
mat_desc,POP_Total,POP_0to4,POP_5to12,POP_13to17,POP_18to24,POP_25to34,POP_35to54,POP_55to64,POP_65plus,EMP_Total,Construct_Mfg,FIRE,TCU_Wholesale,Retail,Business_OtherServices,AccomFood_InfoCult,Health_Educat_PubAdmin,Elementary_Enrolment,Secondary_Enrolment,PostSecFTE,HHOLDS_Total,HHOLDS_1Person,HHOLDS_2Person,HHOLDS_3Person,HHOLDS_4plusPerson
TAZ1700,POP_Total,POP_0to4,POP_5to12,POP_13to17,POP_18to24,POP_25to34,POP_35to54,POP_55to64,POP_65plus,EMP_Total,EMP_Construct_Mfg,EMP_FIRE,EMP_TCU_Wholesale,EMP_Retail,EMP_Business_OtherServices,EMP_AccomFood_InfoCult,EMP_Health_Educat_PubAdmin,Elementary_Enrolment,Secondary_Enrolment,PostSecFTE,HH_Total,HH_1Person,HH_2Person,HH_3Person,HH_4plusPerson
22440,383.9977,16.76329,28.62358,30.59351,35.81954,43.44949,88.54729,30.76028,109.4407,1530.011,142.9176,9.990643,51.09377,89.54847,685.761,188.2441,362.455,0,0,1485,40.81275,14.94114,14.7957,6.869963,4.205945
22450,1200.044,12.45447,14.51194,13.55636,10.99427,149.1771,178.8314,74.5487,745.97,1346.018,66.70005,18.21996,107.6778,9.951499,589.0144,174.6454,379.8093,0,0,381,628.5072,527.2516,58.01048,24.11571,19.12941
22460,1691.763,88.21193,82.8293,51.64238,183.2243,645.4227,498.2312,110.7709,31.43032,970.0057,44.51357,97.27552,9.781828,142.2443,188.0349,263.6508,224.5047,0,0,346,941.6315,503.0076,288.7463,93.16012,56.71744
22470,861.9503,11.65804,13.58394,12.68947,54.0082,96.08504,419.604,189.4951,64.82661,3038.947,174.5049,40.14164,9.796383,130.441,936.4832,1426.314,321.2653,0,0,489,439.7299,317.0031,93.0081,17.16462,12.554
22480,3032.869,25.6877,14.74015,10.06245,93.90604,595.1747,970.8745,632.0352,690.388,2017.065,9.867287,95.20287,9.767286,67.67326,487.8339,649.0165,697.7035,0,0,0,1509.859,1031.962,361.0599,59.70313,57.13394
22490,3466.809,33.70346,38.67954,82.6831,171.6127,849.3967,1012.086,440.6091,838.0387,603.981,9.902716,130.6909,40.0883,74.94395,61.49141,243.9379,42.92575,0,0,0,2186.63,1313.884,644.0519,109.4904,119.2042
22500,1306.913,8.707421,10.14588,9.477797,169.6825,311.723,367.7888,202.1017,227.2858,485.9808,9.790536,9.874663,9.691314,44.20646,9.894222,391.1991,11.32454,0,0,0,780.5612,399.5247,299.9306,37.94846,43.15749
22510,3723.406,122.2464,52.14805,48.71422,491.5833,1212.468,1392.432,295.5054,108.3089,6219.808,14.92545,38.0527,9.75945,52.99411,467.4272,312.6428,5324.006,0,0,61,2351.627,1399.727,767.4949,48.87274,135.5331
22520,1231.807,15.26965,17.79218,16.62061,56.55452,490.4988,464.5602,133.5581,36.95348,2667.973,48.81026,308.1436,9.791052,72.21043,1184.971,746.2536,297.7925,0,0,85,647.9975,369.4603,222.2178,26.23908,30.08024
22530,1028.91,14.31683,10.32854,9.648433,109.037,353.0541,168.0155,181.2798,183.2295,3661.073,31.30787,418.1045,9.78581,154.3907,1041.288,987.4756,1018.72,0,175,308,564.5132,366.1624,108.8831,40.83825,48.62942
22540,1097.836,15.97178,18.6103,17.38486,245.3673,386.9231,290.6421,84.28433,38.65266,1092.973,133.2295,24.26221,9.801968,229.9514,234.4959,352.8538,108.3782,0,0,1190,652.4789,316.6482,281.3413,17.49674,36.99271
22550,651.9903,21.61979,23.85621,15.76574,44.8025,72.15373,130.6026,81.64029,261.5494,7241.894,455.6748,1434.789,268.0067,591.495,1734.308,1741.246,1016.374,0,0,1239,339.9603,131.8995,130.6155,60.64764,16.79758
22560,325.9576,9.024274,10.51508,9.822682,16.99736,141.1187,73.82354,42.8167,21.83928,4589.279,9.879303,101.1898,73.87301,131.5272,252.9325,1635.525,2384.353,0,0,1241,191.496,87.18064,87.47892,7.890374,8.94607
22570,621.9914,20.62504,22.75856,15.04034,42.74108,68.83385,124.5934,77.88391,249.5152,5340.551,10.09743,601.9015,3061.179,10.27308,1448.782,58.94722,149.3704,0,0,2548,321.8795,124.8845,123.6687,57.42208,15.9042
22580,298.0049,8.428685,22.57062,24.12398,28.24487,34.26133,69.82241,24.25548,86.29757,2133.043,170.1299,216.8746,12.92474,302.0305,216.8387,522.2669,691.9778,0,0,1108,100.873,36.92862,36.56913,16.97984,10.39544
