c Emme Modeller - Turn Transaction
c Scenario 3000:  2030 Base Network
t turns
c     At   From     To   TPF  Data1  Data2  Data3
a 292608 292505 292605     0      0      0      0
a 292608 292505 292610    -1      0      0      0
a 292608 292605 292505    -1      0      0      0
a 292608 292605 292605     0      0      0      0
a 292608 292605 292610    -1      0      0      0
a 292608 292610 292505    -1      0      0      0
a 292608 292610 292605    -1      0      0      0
a 292608 292610 292610     0      0      0      0
a 293511 293509 293509     0      0      0      0
a 293511 293509 293512    -1      0      0      0
a 293511 293509 293515    -1      0      0      0
a 293511 293512 293509    -1      0      0      0
a 293511 293512 293512     0      0      0      0
a 293511 293512 293515     0      0      0      0
a 293706 293901 293704    -1      0      0      0
a 293706 293901 293901     0      0      0      0
a 293706 293908 293704     0      0      0      0
a 293706 293908 293901    -1      0      0      0
a 293707 293702 293708     0      0      0      0
a 293707 293702 293901    -1      0      0      0
a 293707 293708 293708     0      0      0      0
a 293707 293708 293901    -1      0      0      0
a 293707 293901 293708    -1      0      0      0
a 293707 293901 293901     0      0      0      0
a 293708 293404 293404     0      0      0      0
a 293708 293404 293703    -1      0      0      0
a 293708 293404 293707    -1      0      0      0
a 293708 293404 293903     0      0      0      0
a 293708 293702 293404    -1      0      0      0
a 293708 293702 293703     0      0      0      0
a 293708 293702 293707     0      0      0      0
a 293708 293702 293903    -1      0      0      0
a 293708 293707 293404    -1      0      0      0
a 293708 293707 293703    -1      0      0      0
a 293708 293707 293707     0      0      0      0
a 293708 293707 293903     0      0      0      0
a 294403 294101 294101     0      0      0      0
a 294403 294101 294401    -1      0      0      0
a 294403 294101 294404    -1      0      0      0
a 294403 294101 294408    -1      0      0      0
a 294403 294401 294101     0      0      0      0
a 294403 294401 294401     0      0      0      0
a 294403 294401 294404    -1      0      0      0
a 294403 294401 294408    -1      0      0      0
a 294403 294404 294101    -1      0      0      0
a 294403 294404 294401    -1      0      0      0
a 294403 294404 294404     0      0      0      0
a 294403 294404 294408    -1      0      0      0
a 294403 294408 294101    -1      0      0      0
a 294403 294408 294401    -1      0      0      0
a 294403 294408 294404     0      0      0      0
a 294403 294408 294408     0      0      0      0
a 311302 271608 271608     0      0      0      0
a 311302 271608 311201    -1      0      0      0
a 311302 271608 311301     0      0      0      0
a 311302 271608 311304    -1      0      0      0
a 311302 311101 271608     0      0      0      0
a 311302 311101 311201    -1      0      0      0
a 311302 311101 311301     0      0      0      0
a 311302 311101 311304    -1      0      0      0
a 311302 311303 271608    -1      0      0      0
a 311302 311303 311201     0      0      0      0
a 311302 311303 311301    -1      0      0      0
a 311302 311303 311304     0      0      0      0
a 311302 311304 271608    -1      0      0      0
a 311302 311304 311201     0      0      0      0
a 311302 311304 311301    -1      0      0      0
a 311302 311304 311304     0      0      0      0
a 311304 311201 311302     0      0      0      0
a 311304 311201 311303     0      0      0      0
a 311304 311201 311601    -1      0      0      0
a 311304 311302 311302     0      0      0      0
a 311304 311302 311303     0      0      0      0
a 311304 311302 311601    -1      0      0      0
a 311304 311305 311302    -1      0      0      0
a 311304 311305 311303    -1      0      0      0
a 311304 311305 311601     0      0      0      0
a 311304 311602 311302    -1      0      0      0
a 311304 311602 311303    -1      0      0      0
a 311304 311602 311601     0      0      0      0
a 311601 311304 311602     0      0      0      0
a 311601 311304 311603    -1      0      0      0
a 311601 311304 312301    -1      0      0      0
a 311601 311603 311602    -1      0      0      0
a 311601 311603 311603     0      0      0      0
a 311601 311603 312301     0      0      0      0
a 311601 312301 311602    -1      0      0      0
a 311601 312301 311603    -1      0      0      0
a 311601 312301 312301     0      0      0      0
a 311602 311601 311304    -1      0      0      0
a 311602 311601 311305     0      0      0      0
a 311602 311603 311304     0      0      0      0
a 311602 311603 311305    -1      0      0      0
a 311702  31130  31130     0      0      0      0
a 311702  31130 311605    -1      0      0      0
a 311702  31130 311606    -1      0      0      0
a 311702  31130 311707    -1      0      0      0
a 311702  31130 311907    -1      0      0      0
a 311702 311605  31130    -1      0      0      0
a 311702 311605 311605     0      0      0      0
a 311702 311605 311606    -1      0      0      0
a 311702 311605 311707    -1      0      0      0
a 311702 311605 311907    -1      0      0      0
a 311702 311701  31130    -1      0      0      0
a 311702 311701 311605    -1      0      0      0
a 311702 311701 311606    -1      0      0      0
a 311702 311701 311707    -1      0      0      0
a 311702 311701 311907    -1      0      0      0
a 311702 311707  31130    -1      0      0      0
a 311702 311707 311605    -1      0      0      0
a 311702 311707 311606    -1      0      0      0
a 311702 311707 311707     0      0      0      0
a 311702 311707 311907    -1      0      0      0
a 311702 311907  31130    -1      0      0      0
a 311702 311907 311605    -1      0      0      0
a 311702 311907 311606    -1      0      0      0
a 311702 311907 311707     0      0      0      0
a 311702 311907 311907     0      0      0      0
a 311718 311911 311911     0      0      0      0
a 311718 311911 312501    -1      0      0      0
a 311718 311911 312502    -1      0      0      0
a 311718 312501 311911    -1      0      0      0
a 311718 312501 312501     0      0      0      0
a 311718 312501 312502    -1      0      0      0
a 311718 312502 311911    -1      0      0      0
a 311718 312502 312501    -1      0      0      0
a 311718 312502 312502     0      0      0      0
a 320301 320103 320103     0      0      0      0
a 320301 320103 320107    -1      0      0      0
a 320301 320103 320401    -1      0      0      0
a 320301 320103 333003    -1      0      0      0
a 320301 320304 320103    -1      0      0      0
a 320301 320304 320107     0      0      0      0
a 320301 320304 320401    -1      0      0      0
a 320301 320304 333003    -1      0      0      0
a 320301 320401 320103    -1      0      0      0
a 320301 320401 320107    -1      0      0      0
a 320301 320401 320401     0      0      0      0
a 320301 320401 333003    -1      0      0      0
a 320301 333003 320103    -1      0      0      0
a 320301 333003 320107    -1      0      0      0
a 320301 333003 320401    -1      0      0      0
a 320301 333003 333003     0      0      0      0
a 320316 320107 320201    -1      0      0      0
a 320316 320107 320202    -1      0      0      0
a 320316 320107 320304     0      0      0      0
a 320316 320107 321002    -1      0      0      0
a 320316 320201 320201     0      0      0      0
a 320316 320201 320202    -1      0      0      0
a 320316 320201 320304    -1      0      0      0
a 320316 320201 321002    -1      0      0      0
a 320316 320202 320201    -1      0      0      0
a 320316 320202 320202     0      0      0      0
a 320316 320202 320304    -1      0      0      0
a 320316 320202 321002    -1      0      0      0
a 320316 321002 320201    -1      0      0      0
a 320316 321002 320202    -1      0      0      0
a 320316 321002 320304    -1      0      0      0
a 320316 321002 321002     0      0      0      0
a 320401 320301 320301     0      0      0      0
a 320401 320301 320308    -1      0      0      0
a 320401 320301 320402    -1      0      0      0
a 320401 320301 333007    -1      0      0      0
a 320401 321301 320301    -1      0      0      0
a 320401 321301 320308     0      0      0      0
a 320401 321301 320402    -1      0      0      0
a 320401 321301 333007    -1      0      0      0
a 320401 333007 320301    -1      0      0      0
a 320401 333007 320308    -1      0      0      0
a 320401 333007 320402    -1      0      0      0
a 320401 333007 333007     0      0      0      0
a 320401 340901 320301    -1      0      0      0
a 320401 340901 320308    -1      0      0      0
a 320401 340901 320402    -1      0      0      0
a 320401 340901 333007    -1      0      0      0
a 320402 320401 320403    -1      0      0      0
a 320402 320401 340901    -1      0      0      0
a 320402 320403 320403     0      0      0      0
a 320402 320403 340901    -1      0      0      0
a 320502 320501 320501     0      0      0      0
a 320502 320501 320503    -1      0      0      0
a 320502 320501 320504    -1      0      0      0
a 320502 320501 321201    -1      0      0      0
a 320502 320503 320501    -1      0      0      0
a 320502 320503 320503     0      0      0      0
a 320502 320503 320504    -1      0      0      0
a 320502 320503 321201    -1      0      0      0
a 320502 320504 320501    -1      0      0      0
a 320502 320504 320503    -1      0      0      0
a 320502 320504 320504     0      0      0      0
a 320502 320504 321201    -1      0      0      0
a 320502 321201 320501    -1      0      0      0
a 320502 321201 320503    -1      0      0      0
a 320502 321201 320504    -1      0      0      0
a 320502 321201 321201     0      0      0      0
a 320505 275401 275401     0      0      0      0
a 320505 275401 320503    -1      0      0      0
a 320505 275401 321401    -1      0      0      0
a 320505 275401 321501    -1      0      0      0
a 320505 320503 275401    -1      0      0      0
a 320505 320503 320503     0      0      0      0
a 320505 320503 321401    -1      0      0      0
a 320505 320503 321501    -1      0      0      0
a 320505 321401 275401    -1      0      0      0
a 320505 321401 320503    -1      0      0      0
a 320505 321401 321401     0      0      0      0
a 320505 321401 321501    -1      0      0      0
a 320505 321501 275401    -1      0      0      0
a 320505 321501 320503    -1      0      0      0
a 320505 321501 321401    -1      0      0      0
a 320505 321501 321501     0      0      0      0
a 321301 320315 320401     0      0      0      0
a 321301 320315 321002    -1      0      0      0
a 321301 320315 321005    -1      0      0      0
a 321301 320315 321302    -1      0      0      0
a 321301 321002 320401    -1      0      0      0
a 321301 321002 321002     0      0      0      0
a 321301 321002 321005    -1      0      0      0
a 321301 321002 321302    -1      0      0      0
a 321301 321005 320401    -1      0      0      0
a 321301 321005 321002    -1      0      0      0
a 321301 321005 321005     0      0      0      0
a 321301 321005 321302    -1      0      0      0
a 321301 321302 320401    -1      0      0      0
a 321301 321302 321002    -1      0      0      0
a 321301 321302 321005    -1      0      0      0
a 321301 321302 321302     0      0      0      0
a 323401 322703 322703     0      0      0      0
a 323401 322703 323001    -1      0      0      0
a 323401 322703 323004    -1      0      0      0
a 323401 323001 322703    -1      0      0      0
a 323401 323001 323001     0      0      0      0
a 323401 323001 323004    -1      0      0      0
a 323401 323004 322703    -1      0      0      0
a 323401 323004 323001     0      0      0      0
a 323401 323004 323004     0      0      0      0
a 323602 323601 323601     0      0      0      0
a 323602 323601 325301    -1      0      0      0
a 323602 323601 341802     0      0      0      0
a 323602 325301 323601    -1      0      0      0
a 323602 325301 325301     0      0      0      0
a 323602 325301 341802    -1      0      0      0
a 323602 341802 323601    -1      0      0      0
a 323602 341802 325301    -1      0      0      0
a 323602 341802 341802     0      0      0      0
a 323705 323708 323102    -1      0      0      0
a 323705 323708 323708     0      0      0      0
a 323705 324101 323102     0      0      0      0
a 323705 324101 323708    -1      0      0      0
a 324006 325703 324005    -1      0      0      0
a 324006 325703 325703     0      0      0      0
a 324006 325703 326301    -1      0      0      0
a 324006 326301 324005     0      0      0      0
a 324006 326301 325703    -1      0      0      0
a 324006 326301 326301     0      0      0      0
a 324904 324802 324802     0      0      0      0
a 324904 324802 324803    -1      0      0      0
a 324904 324802 325401    -1      0      0      0
a 324904 324802 325402    -1      0      0      0
a 324904 324803 324802    -1      0      0      0
a 324904 324803 324803     0      0      0      0
a 324904 324803 325401    -1      0      0      0
a 324904 324803 325402    -1      0      0      0
a 324904 325401 324802    -1      0      0      0
a 324904 325401 324803    -1      0      0      0
a 324904 325401 325401     0      0      0      0
a 324904 325401 325402    -1      0      0      0
a 324904 325402 324802    -1      0      0      0
a 324904 325402 324803    -1      0      0      0
a 324904 325402 325401     0      0      0      0
a 324904 325402 325402     0      0      0      0
a 325005 325003 325003     0      0      0      0
a 325005 325003 325104    -1      0      0      0
a 325005 325003 325402    -1      0      0      0
a 325005 325003 325405    -1      0      0      0
a 325005 325104 325003    -1      0      0      0
a 325005 325104 325104     0      0      0      0
a 325005 325104 325402    -1      0      0      0
a 325005 325104 325405    -1      0      0      0
a 325005 325402 325003    -1      0      0      0
a 325005 325402 325104    -1      0      0      0
a 325005 325402 325402     0      0      0      0
a 325005 325402 325405    -1      0      0      0
a 325005 325405 325003    -1      0      0      0
a 325005 325405 325104    -1      0      0      0
a 325005 325405 325402    -1      0      0      0
a 325005 325405 325405     0      0      0      0
a 325401 324904 324904     0      0      0      0
a 325401 324904 325402     0      0      0      0
a 325401 324904 325403    -1      0      0      0
a 325401 325402 324904    -1      0      0      0
a 325401 325402 325402     0      0      0      0
a 325401 325402 325403    -1      0      0      0
a 325401 325403 324904    -1      0      0      0
a 325401 325403 325402    -1      0      0      0
a 325401 325403 325403     0      0      0      0
a 325402 324901 324901     0      0      0      0
a 325402 324901 324904    -1      0      0      0
a 325402 324901 325005     0      0      0      0
a 325402 324901 325401    -1      0      0      0
a 325402 324904 324901    -1      0      0      0
a 325402 324904 324904     0      0      0      0
a 325402 324904 325005    -1      0      0      0
a 325402 324904 325401     0      0      0      0
a 325402 325005 324901     0      0      0      0
a 325402 325005 324904    -1      0      0      0
a 325402 325005 325005     0      0      0      0
a 325402 325005 325401    -1      0      0      0
a 325402 325401 324901    -1      0      0      0
a 325402 325401 324904     0      0      0      0
a 325402 325401 325005    -1      0      0      0
a 325402 325401 325401     0      0      0      0
a 325408 325403 324704    -1      0      0      0
a 325408 325403 325407    -1      0      0      0
a 325408 325403 325410     0      0      0      0
a 325408 326101 324704    -1      0      0      0
a 325408 326101 325407     0      0      0      0
a 325408 326101 325410    -1      0      0      0
a 325701 324003 324003     0      0      0      0
a 325701 324003 325704    -1      0      0      0
a 325701 324003 325705     0      0      0      0
a 325701 325704 324003    -1      0      0      0
a 325701 325704 325704     0      0      0      0
a 325701 325704 325705    -1      0      0      0
a 325701 325705 324003    -1      0      0      0
a 325701 325705 325704    -1      0      0      0
a 325701 325705 325705     0      0      0      0
a 325702 324003 324003     0      0      0      0
a 325702 324003 325703    -1      0      0      0
a 325702 324003 326305    -1      0      0      0
a 325702 324004 324003    -1      0      0      0
a 325702 324004 325703     0      0      0      0
a 325702 324004 326305     0      0      0      0
a 325702 325703 324003    -1      0      0      0
a 325702 325703 325703     0      0      0      0
a 325702 325703 326305    -1      0      0      0
a 325703 324004 324006    -1      0      0      0
a 325703 324004 325702     0      0      0      0
a 325703 324006 324006     0      0      0      0
a 325703 324006 325702    -1      0      0      0
a 325703 325702 324006    -1      0      0      0
a 325703 325702 325702     0      0      0      0
a 326101 324604 324605    -1      0      0      0
a 326101 324604 325408    -1      0      0      0
a 326101 324604 326105     0      0      0      0
a 326101 325407 324605    -1      0      0      0
a 326101 325407 325408     0      0      0      0
a 326101 325407 326105    -1      0      0      0
a 326101 326104 324605     0      0      0      0
a 326101 326104 325408    -1      0      0      0
a 326101 326104 326105     0      0      0      0
a 326301 323604 324005    -1      0      0      0
a 326301 323604 324006    -1      0      0      0
a 326301 323604 326303     0      0      0      0
a 326301 324006 324005     0      0      0      0
a 326301 324006 324006     0      0      0      0
a 326301 324006 326303    -1      0      0      0
a 326301 326303 324005     0      0      0      0
a 326301 326303 324006    -1      0      0      0
a 326301 326303 326303     0      0      0      0
a 326302 325712 325302    -1      0      0      0
a 326302 325712 326303    -1      0      0      0
a 326302 326303 325302    -1      0      0      0
a 326302 326303 326303     0      0      0      0
a 326303 323604 326301     0      0      0      0
a 326303 323604 326302    -1      0      0      0
a 326303 323604 326324    -1      0      0      0
a 326303 326301 326301     0      0      0      0
a 326303 326301 326302    -1      0      0      0
a 326303 326301 326324    -1      0      0      0
a 326303 326302 326301    -1      0      0      0
a 326303 326302 326302     0      0      0      0
a 326303 326302 326324    -1      0      0      0
a 326306  32630  32630     0      0      0      0
a 326306  32630 326304    -1      0      0      0
a 326306  32630 326325    -1      0      0      0
a 326306 326305  32630    -1      0      0      0
a 326306 326305 326304     0      0      0      0
a 326306 326305 326325    -1      0      0      0
a 326306 326316  32630    -1      0      0      0
a 326306 326316 326304    -1      0      0      0
a 326306 326316 326325    -1      0      0      0
a 326321 326323 326316     0      0      0      0
a 326321 326323 326325    -1      0      0      0
a 326321 326325 326316     0      0      0      0
a 326321 326325 326325     0      0      0      0
a 326321 326327 326316    -1      0      0      0
a 326321 326327 326325     0      0      0      0
a 326325 326306 326321     0      0      0      0
a 326325 326306 326327    -1      0      0      0
a 326325 326321 326321     0      0      0      0
a 326325 326321 326327    -1      0      0      0
a 326327 326319 326314     0      0      0      0
a 326327 326319 326321    -1      0      0      0
a 326327 326319 326322     0      0      0      0
a 326327 326325 326314    -1      0      0      0
a 326327 326325 326321    -1      0      0      0
a 326327 326325 326322    -1      0      0      0
a 326417 326314 326415     0      0      0      0
a 326417 326314 326419    -1      0      0      0
a 326417 326419 326415    -1      0      0      0
a 326417 326419 326419     0      0      0      0
a 340901 320402 320401     0      0      0      0
a 340901 320402 340302    -1      0      0      0
a 340901 320402 340902    -1      0      0      0
a 340901 320402 340903    -1      0      0      0
a 340901 340302 320401    -1      0      0      0
a 340901 340302 340302     0      0      0      0
a 340901 340302 340902    -1      0      0      0
a 340901 340302 340903    -1      0      0      0
a 340901 340902 320401    -1      0      0      0
a 340901 340902 340302    -1      0      0      0
a 340901 340902 340902     0      0      0      0
a 340901 340902 340903    -1      0      0      0
a 340901 340903 320401    -1      0      0      0
a 340901 340903 340302    -1      0      0      0
a 340901 340903 340902    -1      0      0      0
a 340901 340903 340903     0      0      0      0
a 341410 341405 341409    -1      0      0      0
a 341410 341405 341504     0      0      0      0
a 341410 341405 341705     0      0      0      0
a 341410 341705 341409     0      0      0      0
a 341410 341705 341504    -1      0      0      0
a 341410 341705 341705     0      0      0      0
a 341410 342208 341409     0      0      0      0
a 341410 342208 341504    -1      0      0      0
a 341410 342208 341705    -1      0      0      0
a 341504 341101 341101     0      0      0      0
a 341504 341101 341405    -1      0      0      0
a 341504 341101 341503    -1      0      0      0
a 341504 341410 341101    -1      0      0      0
a 341504 341410 341405    -1      0      0      0
a 341504 341410 341503    -1      0      0      0
a 341504 341503 341101    -1      0      0      0
a 341504 341503 341405    -1      0      0      0
a 341504 341503 341503     0      0      0      0
a 341704 341701 341705    -1      0      0      0
a 341704 341701 342201    -1      0      0      0
a 341704 341705 341705     0      0      0      0
a 341704 341705 342201    -1      0      0      0
a 341705 341410 341410     0      0      0      0
a 341705 341410 341703     0      0      0      0
a 341705 341410 341704    -1      0      0      0
a 341705 341704 341410    -1      0      0      0
a 341705 341704 341703     0      0      0      0
a 341705 341704 341704     0      0      0      0
a 341705 342203 341410    -1      0      0      0
a 341705 342203 341703    -1      0      0      0
a 341705 342203 341704     0      0      0      0
a 341715 341713 341713     0      0      0      0
a 341715 341713 341717    -1      0      0      0
a 341715 341716 341713    -1      0      0      0
a 341715 341716 341717     0      0      0      0
a 341716 341709 341709     0      0      0      0
a 341716 341709 341715    -1      0      0      0
a 341716 341709 341717    -1      0      0      0
a 341716 342208 341709    -1      0      0      0
a 341716 342208 341715    -1      0      0      0
a 341716 342208 341717     0      0      0      0
a 341901 341309 341309     0      0      0      0
a 341901 341309 341902    -1      0      0      0
a 341901 341709 341309    -1      0      0      0
a 341901 341709 341902     0      0      0      0
a 342004 342001 342001     0      0      0      0
a 342004 342001 342203    -1      0      0      0
a 342004 342204 342001    -1      0      0      0
a 342004 342204 342203     0      0      0      0
a 342204 342003 342004    -1      0      0      0
a 342204 342003 342203    -1      0      0      0
a 342204 342202 342004    -1      0      0      0
a 342204 342202 342203     0      0      0      0
a 342205 342006 342003    -1      0      0      0
a 342205 342006 342006     0      0      0      0
a 342205 342006 342207    -1      0      0      0
a 342205 342202 342003     0      0      0      0
a 342205 342202 342006    -1      0      0      0
a 342205 342202 342207    -1      0      0      0
a 342205 342207 342003    -1      0      0      0
a 342205 342207 342006    -1      0      0      0
a 342205 342207 342207     0      0      0      0
a 342207 342010 342103    -1      0      0      0
a 342207 342010 342205    -1      0      0      0
a 342207 342010 342211     0      0      0      0
a 342207 342103 342103     0      0      0      0
a 342207 342103 342205    -1      0      0      0
a 342207 342103 342211    -1      0      0      0
a 342207 342205 342103    -1      0      0      0
a 342207 342205 342205     0      0      0      0
a 342207 342205 342211    -1      0      0      0
a 342407 342405 342405     0      0      0      0
a 342407 342405 342706     0      0      0      0
a 342407 342405 342707    -1      0      0      0
a 342407 342405 342901    -1      0      0      0
a 342407 342706 342405    -1      0      0      0
a 342407 342706 342706     0      0      0      0
a 342407 342706 342707    -1      0      0      0
a 342407 342706 342901    -1      0      0      0
a 342407 342707 342405    -1      0      0      0
a 342407 342707 342706    -1      0      0      0
a 342407 342707 342707     0      0      0      0
a 342407 342707 342901    -1      0      0      0
a 342407 342901 342405    -1      0      0      0
a 342407 342901 342706    -1      0      0      0
a 342407 342901 342707    -1      0      0      0
a 342407 342901 342901     0      0      0      0
a 342706 342406 342406     0      0      0      0
a 342706 342406 342407    -1      0      0      0
a 342706 342406 342705     0      0      0      0
a 342706 342407 342406    -1      0      0      0
a 342706 342407 342407     0      0      0      0
a 342706 342407 342705    -1      0      0      0
a 342706 342705 342406    -1      0      0      0
a 342706 342705 342407    -1      0      0      0
a 342706 342705 342705     0      0      0      0
a 342901  34290  34290     0      0      0      0
a 342901  34290 342407    -1      0      0      0
a 342901  34290 342508    -1      0      0      0
a 342901  34290 342902    -1      0      0      0
a 342901 342407  34290    -1      0      0      0
a 342901 342407 342407     0      0      0      0
a 342901 342407 342508    -1      0      0      0
a 342901 342407 342902    -1      0      0      0
a 342901 342508  34290    -1      0      0      0
a 342901 342508 342407    -1      0      0      0
a 342901 342508 342508     0      0      0      0
a 342901 342508 342902    -1      0      0      0
a 342901 342902  34290    -1      0      0      0
a 342901 342902 342407    -1      0      0      0
a 342901 342902 342508    -1      0      0      0
a 342901 342902 342902     0      0      0      0
a 342902 325305 325306     0      0      0      0
a 342902 325305 342804    -1      0      0      0
a 342902 325305 342901    -1      0      0      0
a 342902 342804 325306    -1      0      0      0
a 342902 342804 342804     0      0      0      0
a 342902 342804 342901    -1      0      0      0
a 342902 342901 325306    -1      0      0      0
a 342902 342901 342804    -1      0      0      0
a 342902 342901 342901     0      0      0      0
a 410104 342703 342704     0      0      0      0
a 410104 342703 410101    -1      0      0      0
a 410104 342703 410110    -1      0      0      0
a 410104 342703 410401    -1      0      0      0
a 410104 410101 342704    -1      0      0      0
a 410104 410101 410101     0      0      0      0
a 410104 410101 410110    -1      0      0      0
a 410104 410101 410401    -1      0      0      0
a 410104 410109 342704    -1      0      0      0
a 410104 410109 410101    -1      0      0      0
a 410104 410109 410110     0      0      0      0
a 410104 410109 410401    -1      0      0      0
a 410104 410110 342704    -1      0      0      0
a 410104 410110 410101    -1      0      0      0
a 410104 410110 410110     0      0      0      0
a 410104 410110 410401    -1      0      0      0
a 410104 410401 342704    -1      0      0      0
a 410104 410401 410101    -1      0      0      0
a 410104 410401 410110    -1      0      0      0
a 410104 410401 410401     0      0      0      0
a 410110 410104 410104     0      0      0      0
a 410110 410104 410109    -1      0      0      0
a 410110 410104 410201    -1      0      0      0
a 410110 410111 410104    -1      0      0      0
a 410110 410111 410109    -1      0      0      0
a 410110 410111 410201     0      0      0      0
a 410110 410201 410104    -1      0      0      0
a 410110 410201 410109    -1      0      0      0
a 410110 410201 410201     0      0      0      0
a 410201 410108 410108     0      0      0      0
a 410201 410108 410110    -1      0      0      0
a 410201 410108 410111    -1      0      0      0
a 410201 410108 410202    -1      0      0      0
a 410201 410108 410601    -1      0      0      0
a 410201 410110 410108    -1      0      0      0
a 410201 410110 410110     0      0      0      0
a 410201 410110 410111    -1      0      0      0
a 410201 410110 410202    -1      0      0      0
a 410201 410110 410601    -1      0      0      0
a 410201 410202 410108    -1      0      0      0
a 410201 410202 410110    -1      0      0      0
a 410201 410202 410111    -1      0      0      0
a 410201 410202 410202     0      0      0      0
a 410201 410202 410601    -1      0      0      0
a 410201 410304 410108    -1      0      0      0
a 410201 410304 410110    -1      0      0      0
a 410201 410304 410111    -1      0      0      0
a 410201 410304 410202    -1      0      0      0
a 410201 410304 410601     0      0      0      0
a 410201 410601 410108    -1      0      0      0
a 410201 410601 410110    -1      0      0      0
a 410201 410601 410111    -1      0      0      0
a 410201 410601 410202    -1      0      0      0
a 410201 410601 410601     0      0      0      0
a 410309 410307 410305     0      0      0      0
a 410309 410307 410315     0      0      0      0
a 410309 410307 420406    -1      0      0      0
a 410309 420406 410305    -1      0      0      0
a 410309 420406 410315    -1      0      0      0
a 410309 420406 420406     0      0      0      0
a 410309 423601 410305    -1      0      0      0
a 410309 423601 410315     0      0      0      0
a 410309 423601 420406    -1      0      0      0
a 410312 410314 410305    -1      0      0      0
a 410312 410314 410306     0      0      0      0
a 410312 410314 410605    -1      0      0      0
a 410312 410314 422601     0      0      0      0
a 410312 410604 410305     0      0      0      0
a 410312 410604 410306    -1      0      0      0
a 410312 410604 410605    -1      0      0      0
a 410312 410604 422601    -1      0      0      0
a 410312 410605 410305    -1      0      0      0
a 410312 410605 410306    -1      0      0      0
a 410312 410605 410605     0      0      0      0
a 410312 410605 422601    -1      0      0      0
a 410601  41030  41030     0      0      0      0
a 410601  41030 410201    -1      0      0      0
a 410601  41030 410304    -1      0      0      0
a 410601  41030 410602    -1      0      0      0
a 410601  41030 410603    -1      0      0      0
a 410601 410201  41030    -1      0      0      0
a 410601 410201 410201     0      0      0      0
a 410601 410201 410304     0      0      0      0
a 410601 410201 410602    -1      0      0      0
a 410601 410201 410603    -1      0      0      0
a 410601 410305  41030    -1      0      0      0
a 410601 410305 410201    -1      0      0      0
a 410601 410305 410304    -1      0      0      0
a 410601 410305 410602    -1      0      0      0
a 410601 410305 410603     0      0      0      0
a 410601 410602  41030    -1      0      0      0
a 410601 410602 410201    -1      0      0      0
a 410601 410602 410304    -1      0      0      0
a 410601 410602 410602     0      0      0      0
a 410601 410602 410603    -1      0      0      0
a 422401 421601 421601     0      0      0      0
a 422401 421601 422301    -1      0      0      0
a 422401 421601 422302    -1      0      0      0
a 422401 421601 422402     0      0      0      0
a 422401 422301 421601    -1      0      0      0
a 422401 422301 422301     0      0      0      0
a 422401 422301 422302    -1      0      0      0
a 422401 422301 422402    -1      0      0      0
a 422401 422302 421601    -1      0      0      0
a 422401 422302 422301    -1      0      0      0
a 422401 422302 422302     0      0      0      0
a 422401 422302 422402    -1      0      0      0
a 422401 422402 421601    -1      0      0      0
a 422401 422402 422301    -1      0      0      0
a 422401 422402 422302    -1      0      0      0
a 422401 422402 422402     0      0      0      0
a 422601 410312 410314    -1      0      0      0
a 422601 410312 421302    -1      0      0      0
a 422601 410312 422602    -1      0      0      0
a 422601 410312 422801    -1      0      0      0
a 422601 421302 410314    -1      0      0      0
a 422601 421302 421302     0      0      0      0
a 422601 421302 422602    -1      0      0      0
a 422601 421302 422801    -1      0      0      0
a 422601 422602 410314    -1      0      0      0
a 422601 422602 421302    -1      0      0      0
a 422601 422602 422602     0      0      0      0
a 422601 422602 422801    -1      0      0      0
a 422601 422801 410314    -1      0      0      0
a 422601 422801 421302    -1      0      0      0
a 422601 422801 422602    -1      0      0      0
a 422601 422801 422801     0      0      0      0
a 422602 422601 422601     0      0      0      0
a 422602 422601 422606    -1      0      0      0
a 422602 422601 422608    -1      0      0      0
a 422602 422608 422601    -1      0      0      0
a 422602 422608 422606    -1      0      0      0
a 422602 422608 422608     0      0      0      0
a 422602 423601 422601    -1      0      0      0
a 422602 423601 422606     0      0      0      0
a 422602 423601 422608    -1      0      0      0
a 423007 423004 423004     0      0      0      0
a 423007 423004 423006     0      0      0      0
a 423007 423004 423304    -1      0      0      0
a 423007 423006 423004     0      0      0      0
a 423007 423006 423006     0      0      0      0
a 423007 423006 423304    -1      0      0      0
a 423007 423304 423004    -1      0      0      0
a 423007 423304 423006     0      0      0      0
a 423007 423304 423304     0      0      0      0
a 510104 510103 510102     0      0      0      0
a 510104 510103 510105    -1      0      0      0
a 510104 510105 510102    -1      0      0      0
a 510104 510105 510105     0      0      0      0
a 510105 510101 510104    -1      0      0      0
a 510105 510101 510106     0      0      0      0
a 510105 510101 510107    -1      0      0      0
a 510105 510104 510104     0      0      0      0
a 510105 510104 510106    -1      0      0      0
a 510105 510104 510107    -1      0      0      0
a 510105 510107 510104    -1      0      0      0
a 510105 510107 510106    -1      0      0      0
a 510105 510107 510107     0      0      0      0
a 510302 510304 510304     0      0      0      0
a 510302 510304 510306    -1      0      0      0
a 510302 510305 510304     0      0      0      0
a 510302 510305 510306    -1      0      0      0
a 510302 510306 510304    -1      0      0      0
a 510302 510306 510306     0      0      0      0
a 510306 510302 510302     0      0      0      0
a 510306 510302 510303     0      0      0      0
a 510306 510302 510309    -1      0      0      0
a 510306 510309 510302    -1      0      0      0
a 510306 510309 510303    -1      0      0      0
a 510306 510309 510309     0      0      0      0
