c Modeller - Base Network Transaction
c Scenario 5060:  2050 Alt 4A
t nodes
c   Node          X-coord          Y-coord   Data1   Data2   Data3 Label
a 641005     513.27660449    5437.88417295       0       0       0 0000
a 641006     513.30649275    5437.89611734       0       0       0 0000
a 641007     513.30037744    5437.85561462       0       0       0 0000
a 641008     513.31561902    5437.80508126       0       0       0 0000
a 641009     513.34179722    5437.89671311       0       0       0 0000
a 641010     508.08945561    5437.69047886       0       0       0 0000
a 641011     510.67975316    5437.47311174       0       0       0 0000
a 641012     513.01798407    5436.13126156       0       0       0 0000
a 641013     512.67960617    5436.02289496       0       0       0 0000
a 641014     512.99632172    5436.02590718       0       0       0 0000
a 641015     512.70133479    5435.97448781       0       0       0 0000
a 641016     512.98145562    5435.94881071       0       0       0 0000
a 641017     513.03399509    5435.93174352       0       0       0 0000
a 641018     512.81909028    5435.87881007       0       0       0 0000
a 641019       512.954868    5435.79338449       0       0       0 0000
a 641020     512.92350298    5435.67131181       0       0       0 0000
a 641021     513.03752484    5435.60303868       0       0       0 0000
a 641022     512.80028275    5435.53473073       0       0       0 0000
a 641023       512.897331      5435.522125       0       0       0 0000
a 641025     512.93785703    5435.51513651       0       0       0 0000
a 641026     512.83567287    5435.48564007       0       0       0 0000
a 641027 512.888151786783 5435.33446765967       0       0       0 0000
a 641028       513.194897    5435.45428221       0       0       0 0000
a 641029     512.87862807    5435.32523878       0       0       0 0000
a 641030     512.79043663    5435.26048641       0       0       0 0000
a 641031       512.902611      5435.255799       0       0       0 0000
a 641101       512.767927      5435.043378       0       0       0 0000
a 641102     512.10428542    5434.95169186       0       0       0 0000
a 641103     512.41580326    5434.96894681       0       0       0 0000
a 641104     512.74813528    5434.97029677       0       0       0 0000
a 641105     512.90997983    5434.56911904       0       0       0 0000
a 641106     512.91002966     5434.5820359       0       0       0 0000
a 641107     512.50952016    5434.16589746       0       0       0 0000
a 641201       514.522546      5434.559183       0       0       0 0000
a 641202     514.24639641    5434.33016034       0       0       0 0000
a 641203     514.29473658    5434.31768165       0       0       0 0000
a 641204     514.24954709    5434.29837482       0       0       0 0000
a 641301      511.2833207    5434.51080654       0       0       0 0000
a 641400 514.369750983488 5434.15463677579       0       0       0 0000
a 641401       513.103421      5434.966253       0       0       0 0000
a 641402     513.86158929    5434.71662399       0       0       0 0000
a 641403     513.95346369    5434.58798964       0       0       0 0000
a 641404     514.17968067    5434.30045223       0       0       0 0000
a 641405       513.659814      5434.286839       0       0       0 0000
a 641406     514.17210671    5434.25139735       0       0       0 0000
a 641407         514.2257       5434.27921       0       0       0 0000
a 641408       513.754259      5434.173094       0       0       0 0000
a 641409       514.089657      5434.178385       0       0       0 0000
a 641501     512.96069272    5434.86446143       0       0       0 0000
a 641502       513.342757      5434.666246       0       0       0 0000
a 641503       513.193807       5434.58265       0       0       0 0000
a 641601     511.79688387     5434.1674478       0       0       0 0000
a 641602     510.48300733    5433.80026785       0       0       0 0000
a 641603     511.28737056    5433.36527451       0       0       0 0000
a 641701     514.23746078    5434.27965704       0       0       0 0000
a 641702     514.27156465     5434.2356293       0       0       0 0000
a 641703       513.887384      5434.013374       0       0       0 0000
a 641704     514.05525742    5433.80611447       0       0       0 0000
a 641705     514.52321943    5433.83171202       0       0       0 0000
a 641901     513.72208043     5433.7682491       0       0       0 0000
a 641902       513.723205      5433.357096       0       0       0 0000
a 642001     512.09584627    5434.16441216       0       0       0 0000
a 642002     512.10238543    5432.55296857       0       0       0 0000
a 642003     512.30371708    5432.55239146       0       0       0 0000
a 642101     512.90928584    5434.16455821       0       0       0 0000
a 642102     512.91108254    5433.51256836       0       0       0 0000
a 642103     512.91892914    5433.35846967       0       0       0 0000
a 642201     509.90160091    5433.40424619       0       0       0 0000
a 642202     509.69109793    5433.36063033       0       0       0 0000
a 642203     510.48536534    5433.36131908       0       0       0 0000
a 642204     509.69084534    5432.80819036       0       0       0 0000
a 642205     510.03285309    5432.55269051       0       0       0 0000
a 642301     514.31938909    5433.47949663       0       0       0 0000
a 642302     514.17246835     5433.3683681       0       0       0 0000
a 642303       514.521114      5433.231722       0       0       0 0000
a 642304     514.35026076    5432.54777616       0       0       0 0000
a 642401      508.7849518    5433.38453288       0       0       0 0000
a 642402     509.02628791    5432.81689308       0       0       0 0000
a 642403     508.88766282    5432.55233757       0       0       0 0000
a 642501     512.09840286    5433.36072827       0       0       0 0000
a 642502     511.29155433    5432.95058704       0       0       0 0000
a 642503     510.49163496    5432.55526613       0       0       0 0000
a 642504     511.59494866    5432.55298146       0       0       0 0000
a 642601     509.68834622    5432.55375852       0       0       0 0000
a 642602     508.88730353    5431.82529064       0       0       0 0000
a 642603     509.02728928    5431.78015646       0       0       0 0000
a 642801     511.29297037    5432.55304688       0       0       0 0000
a 642901     512.91563584    5432.54901942       0       0       0 0000
a 642902     512.91956208    5431.74245242       0       0       0 0000
a 642903       513.317671      5431.744743       0       0       0 0000
a 643001     513.72273138    5432.54832334       0       0       0 0000
a 643002     514.12420076     5432.5472088       0       0       0 0000
a 643101 514.528761573561 5432.14450934956       0       0       0 0000
a 643301     509.68588628    5431.74666781       0       0       0 0000
a 643302     509.11177501    5431.33608626       0       0       0 0000
a 643303     509.68462088    5431.39410958       0       0       0 0000
a 643304     509.68293026    5431.14224331       0       0       0 0000
a 643401     510.01896254    5431.39137708       0       0       0 0000
a 643402     510.08706531    5431.05819401       0       0       0 0000
a 643403      510.0858944    5430.94344378       0       0       0 0000
a 643501     511.29632948    5431.74460001       0       0       0 0000
a 643502      511.2962654    5431.54295257       0       0       0 0000
a 643601     512.10464025    5431.74216907       0       0       0 0000
a 643602     511.88539742    5430.93700604       0       0       0 0000
a 643701     512.91738958    5431.33834114       0       0       0 0000
a 643702     512.10790933      5430.936427       0       0       0 0000
a 643703     513.72620657    5430.93607408       0       0       0 0000
a 643801     513.72314258    5431.73920409       0       0       0 0000
a 643802     513.81347513    5431.73915415       0       0       0 0000
a 643803     514.34185393    5431.73823158       0       0       0 0000
a 643901       514.529738      5431.337625       0       0       0 0000
a 643902     514.24737783    5431.10906276       0       0       0 0000
a 643903       514.530245      5431.135501       0       0       0 0000
a 643904     514.23101502    5431.02731748       0       0       0 0000
a 644001      509.6326212    5430.94391505       0       0       0 0000
a 644002     509.68071605    5430.94399206       0       0       0 0000
a 644101     510.00512936     5430.4858815       0       0       0 0000
a 644102     510.08685232    5430.45725347       0       0       0 0000
a 644201     511.29980193     5430.9387497       0       0       0 0000
a 644202     510.82390728     5430.4619834       0       0       0 0000
a 650101       518.532959      5439.065845       0       0       0 0000
a 650102       519.101744      5439.059785       0       0       0 0000
a 650103     519.34427571    5438.95488406       0       0       0 0000
a 650201       520.559405      5439.068591       0       0       0 0000
a 650202     520.96880239    5438.66484199       0       0       0 0000
a 650301     521.77476906    5438.67363152       0       0       0 0000
a 650401        520.15691      5439.069883       0       0       0 0000
a 650402      520.1560394    5438.86267641       0       0       0 0000
a 650403     520.96523436    5438.50823445       0       0       0 0000
a 650504      522.5408076    5438.75634225       0       0       0 0000
a 650505    522.525424925    5438.29277327       0       0       0 0000
a 650507     522.52283103    5438.33626188       0       0       0 0000
a 650508     522.44137367    5438.74279264       0       0       0 0000
a 650602     523.35890582     5439.1099013       0       0       0 0000
a 650603     523.24981109    5438.64475825       0       0       0 0000
a 650701     521.77321383      5438.287356       0       0       0 0000
a 650702      522.0069534    5438.30074149       0       0       0 0000
a 650801     514.54609697    5438.40272461       0       0       0 0000
a 650802     514.57784318    5438.40568745       0       0       0 0000
a 650803       514.523026      5435.773672       0       0       0 0000
a 650804     515.50840068    5435.77571717       0       0       0 0000
a 650805     517.76225611    5434.19098775       0       0       0 0000
a 650901     522.56420787    5437.79905222       0       0       0 0000
a 650902     520.93111827    5436.59148572       0       0       0 0000
a 650903     517.76214652    5435.81465382       0       0       0 0000
a 650904       519.310802        5435.7792       0       0       0 0000
a 650905     520.92382514    5435.78623187       0       0       0 0000
a 650909       519.330432      5434.175832       0       0       0 0000
a 650911     522.54570068    5438.15220766       0       0       0 0000
a 651001     522.53756316     5436.3169002       0       0       0 0000
a 651101       514.521859      5434.962899       0       0       0 0000
a 651102       514.524007      5434.320714       0       0       0 0000
a 651103       514.800508       5434.21705       0       0       0 0000
a 651104       515.080223    5434.15842555       0       0       0 0000
a 651105     515.32473998    5434.15809987       0       0       0 0000
a 651201       515.512003      5435.666479       0       0       0 0000
a 651202       515.429114      5434.966594       0       0       0 0000
a 651203     515.32265585     5434.3136544       0       0       0 0000
a 651301     516.13167676    5435.77323508       0       0       0 0000
a 651302     515.92617783    5434.75196782       0       0       0 0000
a 651303 515.681943546172 5434.15751862804       0       0       0 0000
a 651401     522.51813261    5435.81357354       0       0       0 0000
a 651402     522.52633148    5434.99703442       0       0       0 0000
a 651404     522.53473627    5434.18528643       0       0       0 0000
a 651501     522.95334378    5434.99708315       0       0       0 0000
a 651502     523.33265207    5434.99857894       0       0       0 0000
a 651601     516.13597289    5434.25667927       0       0       0 0000
a 651602     516.13437717    5434.16037875       0       0       0 0000
a 651603     516.94568149     5434.1760006       0       0       0 0000
a 652001      522.5427745    5433.38135941       0       0       0 0000
a 652002     521.92617379    5434.18397051       0       0       0 0000
a 652101     516.13179522    5433.34959869       0       0       0 0000
a 652102    516.132887307    5433.74170445       0       0       0 0000
a 652103 515.329163109865 5433.56421409643       0       0       0 0000
a 652201     517.75912189    5433.64728849       0       0       0 0000
a 652202     517.75886673     5433.3757285       0       0       0 0000
a 652203      517.7589639    5433.20413087       0       0       0 0000
a 652204      518.3586965    5432.97043238       0       0       0 0000
a 652301     519.34144076     5432.9711899       0       0       0 0000
a 652401       514.529262      5433.735189       0       0       0 0000
a 652402       514.655248      5433.074784       0       0       0 0000
a 652501     519.33684385    5433.48326917       0       0       0 0000
a 652601     523.33733682     5434.1887905       0       0       0 0000
a 652602     522.94446853    5433.38299709       0       0       0 0000
a 652603     523.34904922    5433.38450502       0       0       0 0000
a 652604     522.55094186       5432.57812       0       0       0 0000
a 652703       514.768792      5432.928342       0       0       0 0000
a 652704     514.88245729    5432.62482216       0       0       0 0000
a 652705     514.98096311    5432.66188655       0       0       0 0000
a 652706       514.527025      5432.547541       0       0       0 0000
a 652707     514.88218508    5432.55020483       0       0       0 0000
a 652708       514.928902      5432.545505       0       0       0 0000
a 652711       515.082949      5432.544486       0       0       0 0000
a 652801       515.874406      5432.543786       0       0       0 0000
a 652802 515.538106424078 5432.81422527402       0       0       0 0000
a 652901     516.13183984    5433.14374253       0       0       0 0000
a 652902      516.1328549    5432.94896355       0       0       0 0000
a 653001       516.132707      5432.688019       0       0       0 0000
a 653002       516.133361      5432.544118       0       0       0 0000
a 653003       516.418192      5432.547851       0       0       0 0000
a 653004     516.54147967      5433.353632       0       0       0 0000
a 653101     516.94631082    5433.36337994       0       0       0 0000
a 653102     516.94590422    5432.96360857       0       0       0 0000
a 653103     516.94483248    5432.55054059       0       0       0 0000
a 653104     517.75737184    5432.56039002       0       0       0 0000
a 653201     517.75897237    5432.96692444       0       0       0 0000
a 653202     518.19865053     5432.5625656       0       0       0 0000
a 653203     518.54644735    5432.56341832       0       0       0 0000
a 653301     520.14188133    5432.56961919       0       0       0 0000
a 653401     522.54872473    5432.77716003       0       0       0 0000
a 653501       515.332003      5432.545218       0       0       0 0000
a 653502       515.463072      5432.544328       0       0       0 0000
a 653503       515.531904      5432.543892       0       0       0 0000
a 653504      515.5873581      5432.687416       0       0       0 0000
a 653505      515.5674743      5432.686383       0       0       0 0000
a 653506      515.6971354      5432.541157       0       0       0 0000
a 653601      520.9334451    5434.18319301       0       0       0 0000
a 653602     520.95265949    5430.96489201       0       0       0 0000
a 653701     514.92707158    5432.14138352       0       0       0 0000
a 653801       515.341482       5432.23092       0       0       0 0000
a 653804      515.3338863    5431.98396526       0       0       0 0000
a 653805     514.93030706    5431.74004884       0       0       0 0000
a 653806     515.33599095    5431.73945571       0       0       0 0000
a 653807     515.74634908    5431.73845032       0       0       0 0000
a 653905     515.93192039    5432.13602198       0       0       0 0000
a 653906     516.13879945    5431.73690852       0       0       0 0000
a 653907    516.322740495    5431.73857004       0       0       0 0000
a 654001       516.134053      5432.307053       0       0       0 0000
a 654002     516.13497252    5432.19937698       0       0       0 0000
a 654011    515.963709119    5432.30786917       0       0       0 0000
a 654201     516.94623317     5432.3437227       0       0       0 0000
a 654202     517.75652539    5432.25337209       0       0       0 0000
a 654203     517.22668073    5431.74781907       0       0       0 0000
a 654204     517.75480623    5431.75269728       0       0       0 0000
a 654401     519.34267307    5432.56563864       0       0       0 0000
a 654501     519.35318417    5431.76499368       0       0       0 0000
a 654502 519.694347161122 5431.76635288276       0       0       0 0000
a 654601     520.93738243     5432.5711463       0       0       0 0000
a 654602     520.94340474    5432.07863842       0       0       0 0000
a 654701     522.55432816    5431.97472555       0       0       0 0000
a 654702     522.56002605    5430.95860401       0       0       0 0000
a 654801       514.530508      5431.739191       0       0       0 0000
a 654802     514.93122932    5431.33841025       0       0       0 0000
a 654803      514.6363486    5431.13622906       0       0       0 0000
a 654901     515.33523081    5431.42764129       0       0       0 0000
a 654902     515.33627852    5431.33473364       0       0       0 0000
a 654903      514.9321238    5431.13601898       0       0       0 0000
a 654904     514.93692818    5430.93155186       0       0       0 0000
a 655001     516.13705891    5431.26095532       0       0       0 0000
a 655002     516.14149129    5430.93269156       0       0       0 0000
a 655101     516.65616143    5431.23194071       0       0       0 0000
a 655102     516.65462407     5431.1998873       0       0       0 0000
a 655103     516.65651899    5430.93697275       0       0       0 0000
a 655201     516.94238058    5431.34103919       0       0       0 0000
a 655301     516.94423937    5431.74436987       0       0       0 0000
a 655302    517.754364976    5431.34280138       0       0       0 0000
a 655401     518.15585442    5430.94516729       0       0       0 0000
a 655501     518.95422917    5431.76162547       0       0       0 0000
a 655601     520.14594799    5431.76815025       0       0       0 0000
a 655602     520.94527071    5431.77041169       0       0       0 0000
a 655603     519.35564123    5431.36478939       0       0       0 0000
a 655604      519.3573571    5430.95881262       0       0       0 0000
a 655701     516.14194964    5430.72481201       0       0       0 0000
a 655702     516.14216621    5430.52995908       0       0       0 0000
a 655703     516.34135486    5430.53076452       0       0       0 0000
a 655704       516.711154      5430.552861       0       0       0 0000
a 655801     516.40881787    5430.93078696       0       0       0 0000
a 655802     516.70778896    5430.92419428       0       0       0 0000
a 655803       516.790084      5430.930861       0       0       0 0000
a 655804     517.04180859    5430.66489028       0       0       0 0000
a 655805      517.0530769    5430.68467223       0       0       0 0000
a 655901       516.920866      5430.933021       0       0       0 0000
a 655902     517.75151348    5430.74216897       0       0       0 0000
a 655903       517.695242      5429.352504       0       0       0 0000
a 656101      516.9711091    5430.24209187       0       0       0 0000
a 656102     517.23088742    5430.23199073       0       0       0 0000
a 656105     517.28406297    5429.86096818       0       0       0 0000
a 656106     516.94488531    5429.72620646       0       0       0 0000
a 656107     517.05251517     5429.7265141       0       0       0 0000
a 656108     517.38088134    5429.73852098       0       0       0 0000
a 656109     517.48107044    5429.56844542       0       0       0 0000
a 656110      517.5063492    5429.58249159       0       0       0 0000
a 656111     516.94592647    5429.32294403       0       0       0 0000
a 656112       517.376973      5429.326935       0       0       0 0000
a 656113     517.47885355     5429.3353275       0       0       0 0000
a 656201     516.14117119    5429.72588852       0       0       0 0000
a 656202     516.38926668    5429.72550257       0       0       0 0000
a 656203     516.13952541    5429.32043914       0       0       0 0000
a 656301     517.75279809    5430.93695952       0       0       0 0000
a 656303       517.945613      5429.328497       0       0       0 0000
a 656304     518.34785799     5429.3319354       0       0       0 0000
a 656305     518.55023698    5429.33500254       0       0       0 0000
a 656307       519.354084      5429.340846       0       0       0 0000
a 656403     520.95799597    5429.35281978       0       0       0 0000
a 656406       519.355352       5428.53556       0       0       0 0000
a 656407       519.357173      5428.103862       0       0       0 0000
a 656408       519.357223      5427.938263       0       0       0 0000
a 656409     519.35067849    5427.70905123       0       0       0 0000
a 656410     520.93412618    5427.73535101       0       0       0 0000
a 656411     520.96285514     5430.1479141       0       0       0 0000
a 656421    520.954783559    5428.54811806       0       0       0 0000
a 656501     523.05255369    5429.40721277       0       0       0 0000
a 656502     522.58081968    5429.35828891       0       0       0 0000
a 656503     522.58494854    5427.74443265       0       0       0 0000
a 656601     515.43549357    5429.31895804       0       0       0 0000
a 656602     517.67950792    5429.02521529       0       0       0 0000
a 656603 517.745577405262 5428.65452292689       0       0       0 0000
a 656701     519.22195781    5428.53450391       0       0       0 0000
a 656702      519.0064003    5428.10644261       0       0       0 0000
a 656801     518.54822413    5428.52875564       0       0       0 0000
a 656802     517.76216701    5428.21264028       0       0       0 0000
a 656803     518.55166718    5428.10455153       0       0       0 0000
a 656804     517.90474777    5427.81443944       0       0       0 0000
a 656805     517.81238791    5427.68365118       0       0       0 0000
a 660101     511.92965373    5430.51998982       0       0       0 0000
a 660102     512.10128724    5430.52849979       0       0       0 0000
a 660103     511.29889523     5430.4864977       0       0       0 0000
a 660201     512.91760221    5430.93613153       0       0       0 0000
a 660202     513.72987044    5430.54473011       0       0       0 0000
a 660203     512.92585582    5430.33041553       0       0       0 0000
a 660204     513.73158283    5430.13334118       0       0       0 0000
a 660205     513.71938121    5430.06243155       0       0       0 0000
a 660301       514.231276      5430.934644       0       0       0 0000
a 660303     514.23189333    5430.54212705       0       0       0 0000
a 660304     513.92892833     5430.5447492       0       0       0 0000
a 660401       514.531798      5430.934459       0       0       0 0000
a 660402       514.533266      5430.730264       0       0       0 0000
a 660403      514.3348768    5430.54354871       0       0       0 0000
a 660404     514.53558789    5430.54028194       0       0       0 0000
a 660501     514.73519577    5430.72980045       0       0       0 0000
a 660502      514.9366525    5430.13246433       0       0       0 0000
a 660601     514.93697823    5430.72819488       0       0       0 0000
a 660602     515.33783933    5430.72479805       0       0       0 0000
a 660603     514.93744274    5430.43336022       0       0       0 0000
a 660701     515.33863639    5430.93162908       0       0       0 0000
a 660702     515.54904862    5430.93325657       0       0       0 0000
a 660703     515.73921315    5430.72398774       0       0       0 0000
a 660704     515.33822029    5430.12453314       0       0       0 0000
a 660801     514.53302356    5430.12936882       0       0       0 0000
a 660802     514.68504187    5430.04775051       0       0       0 0000
a 660803     514.82232996    5429.98878568       0       0       0 0000
a 660804     514.53327905    5429.88142359       0       0       0 0000
a 660805      514.7351137    5429.80568553       0       0       0 0000
a 660806     515.34088788    5429.52185196       0       0       0 0000
a 660807     515.34389717    5429.32217364       0       0       0 0000
a 660901     516.14283996    5430.12261351       0       0       0 0000
a 660902     515.63687549    5429.72188813       0       0       0 0000
a 670101       524.180776      5440.116075       0       0       0 0000
a 670201       524.646736      5440.108268       0       0       0 0000
a 670202     525.02104393    5440.11146615       0       0       0 0000
a 670301      525.0809536    5440.11020236       0       0       0 0000
a 670401       523.371026      5440.164889       0       0       0 0000
a 670403       523.689443      5439.944643       0       0       0 0000
a 670404     523.48010581    5439.87033807       0       0       0 0000
a 670405 523.578599573872  5439.8642482417       0       0       0 0000
a 670406        523.47793       5440.16569       0       0       0 0000
a 670501     523.74709179    5439.54309221       0       0       0 0000
a 670502     523.59911191    5439.10970356       0       0       0 0000
a 670601     524.51395284    5439.10528592       0       0       0 0000
a 670701       524.179524      5439.871449       0       0       0 0000
a 670702       523.977549       5439.74833       0       0       0 0000
a 670703       524.177368      5439.613841       0       0       0 0000
a 670704       524.808823      5439.602551       0       0       0 0000
a 670705     524.51925615     5439.3775099       0       0       0 0000
a 670706         524.8041      5439.241957       0       0       0 0000
a 670707        524.83768       5439.36824       0       0       0 0000
a 670801       525.296837      5439.307394       0       0       0 0000
a 670802       525.202733      5439.209808       0       0       0 0000
a 670803      525.2329038     5439.2435739       0       0       0 0000
a 670804       525.089399      5439.152259       0       0       0 0000
a 670902       525.841739      5439.953659       0       0       0 0000
a 670903       525.701714      5439.787942       0       0       0 0000
a 670904       525.580626      5439.643065       0       0       0 0000
a 670905       525.404671      5439.435194       0       0       0 0000
a 671001     525.46692497     5439.1607308       0       0       0 0000
a 671002     525.70226549    5439.15335158       0       0       0 0000
a 671003     525.78282394    5439.15120254       0       0       0 0000
a 671101     523.76809515    5439.10947737       0       0       0 0000
a 671102       524.174024       5439.10787       0       0       0 0000
a 671104     523.75936313     5438.5479185       0       0       0 0000
a 671105       524.181508       5438.45432       0       0       0 0000
a 671106     523.77110915    5438.74153825       0       0       0 0000
a 671201     524.78617281    5439.03232605       0       0       0 0000
a 671202     524.79237086    5438.98077552       0       0       0 0000
a 671203     524.81574501    5438.98989122       0       0       0 0000
a 671204     524.49498375    5438.83835409       0       0       0 0000
a 671205       524.180449      5438.691005       0       0       0 0000
a 671206         524.8312      5438.456694       0       0       0 0000
a 671301       525.067573      5439.020023       0       0       0 0000
a 671302     525.24101627    5438.98369608       0       0       0 0000
a 671303     525.41669049    5438.92468748       0       0       0 0000
a 671401       526.068623      5439.144769       0       0       0 0000
a 671402       526.063686      5438.955116       0       0       0 0000
a 671404       526.028918      5438.749059       0       0       0 0000
a 671406     526.30384781    5438.63656099       0       0       0 0000
a 671501       524.792557      5439.085391       0       0       0 0000
a 671503     524.83856203    5438.97889737       0       0       0 0000
a 671504      525.0646669    5438.90961421       0       0       0 0000
a 671601     525.46139429    5439.02393343       0       0       0 0000
a 671602     525.61591087    5438.85074455       0       0       0 0000
a 671603     525.78153317    5438.87940658       0       0       0 0000
a 671801       525.049887        5438.4608       0       0       0 0000
a 671802       525.271708       5438.44579       0       0       0 0000
a 671901       525.793373      5437.923957       0       0       0 0000
a 671902     526.05838476    5437.47331185       0       0       0 0000
a 672001       524.192773      5437.907173       0       0       0 0000
a 672002     524.82839123    5437.91465741       0       0       0 0000
a 672003     524.83122355    5437.79824353       0       0       0 0000
a 672004      524.8384315    5437.50304065       0       0       0 0000
a 672101        525.44337      5438.295047       0       0       0 0000
a 672102       525.585837      5438.242416       0       0       0 0000
a 672103       525.795711      5438.236705       0       0       0 0000
a 672104     525.07640368    5437.40292057       0       0       0 0000
a 672201     523.63383286    5437.91192785       0       0       0 0000
a 672202       524.192608      5437.885744       0       0       0 0000
a 672203       524.194704      5437.769509       0       0       0 0000
a 672301       524.198798      5437.464469       0       0       0 0000
a 672302     524.29631869      5437.464051       0       0       0 0000
a 672401       524.183265      5437.053043       0       0       0 0000
a 672501        525.78422      5437.473594       0       0       0 0000
a 672502       525.780038      5437.257057       0       0       0 0000
a 672601     524.46534339    5436.63924568       0       0       0 0000
a 672701     525.70786168    5437.26826651       0       0       0 0000
a 680101     524.46731964    5448.54187175       0       0       0 0000
a 680201     527.43038133    5448.00413317       0       0       0 0000
a 680301     524.16515166    5448.15899942       0       0       0 0000
a 680302     524.36363455    5447.97572873       0       0       0 0000
a 680401     524.40177945    5448.00304065       0       0       0 0000
a 680402       524.457147      5448.030316       0       0       0 0000
a 680403     524.40927274    5447.83175502       0       0       0 0000
a 680404     524.44086002    5447.84121958       0       0       0 0000
a 680405       524.096241      5447.609089       0       0       0 0000
a 680406     524.12023962    5447.63279976       0       0       0 0000
a 680407     524.09587823     5447.4621759       0       0       0 0000
a 680501     523.46703646    5447.49810487       0       0       0 0000
a 680502     523.76712667    5447.18249043       0       0       0 0000
a 680601     524.46398025    5447.86777252       0       0       0 0000
a 680602     524.46572797    5447.77275049       0       0       0 0000
a 680603     524.46729955    5447.69235859       0       0       0 0000
a 680604     524.45929321    5447.43880691       0       0       0 0000
a 680605     524.46019773    5447.49755959       0       0       0 0000
a 680606       524.702085      5447.188289       0       0       0 0000
a 680607     524.97372808    5447.18792595       0       0       0 0000
a 680608     526.30188786    5447.18913738       0       0       0 0000
a 680609     526.90290403    5447.18983125       0       0       0 0000
a 680610     527.40479863    5447.19346769       0       0       0 0000
a 680611     527.42620068    5447.19375251       0       0       0 0000
a 680701     531.10966384      5446.949496       0       0       0 0000
a 680801     523.76487421     5446.5009224       0       0       0 0000
a 680807     523.77905961    5445.92601403       0       0       0 0000
a 680808     524.02851579    5445.95159307       0       0       0 0000
a 680809 524.191322163363 5446.00202406515       0       0       0 0000
a 680901       524.092673      5447.180525       0       0       0 0000
a 680902       524.458768      5447.183732       0       0       0 0000
a 680904     524.19365704    5446.87177705       0       0       0 0000
a 680906       524.391118      5446.881502       0       0       0 0000
a 680908     524.23674014    5446.77808928       0       0       0 0000
a 680909       524.197057      5446.501202       0       0       0 0000
a 680913       524.196601      5446.300507       0       0       0 0000
a 680914     524.37432208    5446.30095861       0       0       0 0000
a 680919     524.16821644    5445.85016263       0       0       0 0000
a 680920        524.38852       5445.80142       0       0       0 0000
a 680921 524.156106256148  5445.7997695938       0       0       0 0000
a 680922     524.21978802    5445.78916234       0       0       0 0000
a 680923       524.609336      5445.628708       0       0       0 0000
a 681003     524.41532903    5446.85978364       0       0       0 0000
a 681004       524.557694      5446.498383       0       0       0 0000
a 681005       524.599688      5446.251298       0       0       0 0000
a 681006       524.803836      5445.612393       0       0       0 0000
a 681007       525.009405      5445.610778       0       0       0 0000
a 681101       525.780073      5447.189453       0       0       0 0000
a 681104     526.32940095    5446.60835344       0       0       0 0000
a 681105      526.6063673    5446.35331129       0       0       0 0000
a 681106     526.69187569    5446.35454679       0       0       0 0000
a 681107     526.62347747    5446.00682943       0       0       0 0000
a 681108       527.405667      5445.524182       0       0       0 0000
a 681201     525.43260502    5447.18830612       0       0       0 0000
a 681204        525.81046      5446.548301       0       0       0 0000
a 681205      524.9942097    5446.37628019       0       0       0 0000
a 681207     525.54843508    5445.61478674       0       0       0 0000
a 681301     529.93481057    5446.68108473       0       0       0 0000
a 681302     530.12309569    5446.54260934       0       0       0 0000
a 681303     530.33223767    5446.42666858       0       0       0 0000
a 681304     530.76886116    5446.47003817       0       0       0 0000
a 681305      530.6167279    5446.25431134       0       0       0 0000
a 681306     529.66487711    5445.63249168       0       0       0 0000
a 681307     529.87094579     5445.6296565       0       0       0 0000
a 681308     530.18431376    5445.62353411       0       0       0 0000
a 681401     523.49522102    5445.99425093       0       0       0 0000
a 681402     524.03825249    5445.74615358       0       0       0 0000
a 681403     524.12807598    5445.74080607       0       0       0 0000
a 681404     524.13249033    5445.76465497       0       0       0 0000
a 681405     524.12631274    5445.57041282       0       0       0 0000
a 681409       524.199452      5445.420372       0       0       0 0000
a 681411       524.204122      5444.805779       0       0       0 0000
a 681501     524.14800574    5445.76518966       0       0       0 0000
a 681504 525.960069391722   5445.008278125       0       0       0 0000
a 681507       524.353273      5445.482073       0       0       0 0000
a 681509       524.212734      5445.206093       0       0       0 0000
a 681510 524.783821279353 5445.50001626836       0       0       0 0000
a 681511 524.625202212676 5445.54250142093       0       0       0 0000
a 681512     524.40953176    5445.20537745       0       0       0 0000
a 681514     524.67389063    5445.20444647       0       0       0 0000
a 681515 524.613705269546 5445.58922303713       0       0       0 0000
a 681516 524.987478720669 5445.44033810427       0       0       0 0000
a 681518     524.71498138    5445.33102511       0       0       0 0000
a 681519    524.345072612    5445.68976646       0       0       0 0000
a 681520 524.323791911532 5445.68055987779       0       0       0 0000
a 681521 525.529429936481 5445.18422375601       0       0       0 0000
a 681522 525.543566059302 5445.22103988724       0       0       0 0000
a 681601     524.90905516    5445.30238118       0       0       0 0000
a 681602      524.9090577    5445.20361804       0       0       0 0000
a 681603      525.6636135    5444.79765155       0       0       0 0000
a 681604     525.41612147    5444.88524849       0       0       0 0000
a 681701       525.821781      5445.607612       0       0       0 0000
a 681702       526.219299      5445.586103       0       0       0 0000
a 681703       526.409681      5445.575239       0       0       0 0000
a 681704        526.76737      5445.557212       0       0       0 0000
a 681705       525.826708      5445.405507       0       0       0 0000
a 681706     526.85249943    5445.32806298       0       0       0 0000
a 681707     527.40725893    5445.01312856       0       0       0 0000
a 681708 527.408719965853 5444.52812583414       0       0       0 0000
a 681709 527.409359914361 5444.36401832866       0       0       0 0000
